start_time,away_team,home_team,away_team_score,home_team_score
2018-10-20 23:30:00+00:00,ORLANDO MAGIC,PHILADELPHIA 76ERS,115,116
2018-10-21 00:00:00+00:00,DETROIT PISTONS,CHICAGO BULLS,118,116
2018-10-21 00:00:00+00:00,CHARLOTTE HORNETS,MIAMI HEAT,113,112
2018-10-21 00:30:00+00:00,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,136,140
2018-10-21 01:00:00+00:00,PHOENIX SUNS,DENVER NUGGETS,91,119
2018-10-21 02:00:00+00:00,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,108,121
2018-10-21 02:30:00+00:00,HOUSTON ROCKETS,LOS ANGELES LAKERS,124,115
2018-10-21 22:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,133,111
2018-10-21 23:00:00+00:00,SACRAMENTO KINGS,OKLAHOMA CITY THUNDER,131,120
2018-10-22 00:00:00+00:00,GOLDEN STATE WARRIORS,DENVER NUGGETS,98,100
2018-10-22 01:00:00+00:00,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,112,115
2018-10-22 23:30:00+00:00,ORLANDO MAGIC,BOSTON CELTICS,93,90
2018-10-22 23:30:00+00:00,CHARLOTTE HORNETS,TORONTO RAPTORS,106,127
2018-10-23 00:00:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,113,124
2018-10-23 00:00:00+00:00,INDIANA PACERS,MINNESOTA TIMBERWOLVES,91,101
2018-10-23 00:30:00+00:00,CHICAGO BULLS,DALLAS MAVERICKS,109,115
2018-10-23 01:00:00+00:00,MEMPHIS GRIZZLIES,UTAH JAZZ,92,84
2018-10-23 02:00:00+00:00,WASHINGTON WIZARDS,PORTLAND TRAIL BLAZERS,125,124
2018-10-23 02:30:00+00:00,PHOENIX SUNS,GOLDEN STATE WARRIORS,103,123
2018-10-23 02:30:00+00:00,SAN ANTONIO SPURS,LOS ANGELES LAKERS,143,142
2018-10-23 23:00:00+00:00,PHILADELPHIA 76ERS,DETROIT PISTONS,132,133
2018-10-24 00:00:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,109,116
2018-10-24 01:00:00+00:00,SACRAMENTO KINGS,DENVER NUGGETS,112,126
2018-10-24 23:00:00+00:00,DALLAS MAVERICKS,ATLANTA HAWKS,104,111
2018-10-24 23:00:00+00:00,BROOKLYN NETS,CLEVELAND CAVALIERS,102,86
2018-10-24 23:30:00+00:00,NEW YORK KNICKS,MIAMI HEAT,87,110
2018-10-24 23:30:00+00:00,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,105,112
2018-10-25 00:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,110,112
2018-10-25 00:00:00+00:00,UTAH JAZZ,HOUSTON ROCKETS,100,89
2018-10-25 00:30:00+00:00,INDIANA PACERS,SAN ANTONIO SPURS,116,96
2018-10-25 01:30:00+00:00,PHILADELPHIA 76ERS,MILWAUKEE BUCKS,108,123
2018-10-25 02:00:00+00:00,LOS ANGELES LAKERS,PHOENIX SUNS,131,113
2018-10-25 02:00:00+00:00,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,92,97
2018-10-25 02:30:00+00:00,WASHINGTON WIZARDS,GOLDEN STATE WARRIORS,122,144
2018-10-25 23:00:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,103,110
2018-10-25 23:00:00+00:00,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,128,114
2018-10-26 00:00:00+00:00,BOSTON CELTICS,OKLAHOMA CITY THUNDER,101,95
2018-10-26 02:30:00+00:00,DENVER NUGGETS,LOS ANGELES LAKERS,114,121
2018-10-26 23:00:00+00:00,CHICAGO BULLS,CHARLOTTE HORNETS,106,135
2018-10-26 23:30:00+00:00,GOLDEN STATE WARRIORS,NEW YORK KNICKS,128,100
2018-10-26 23:30:00+00:00,DALLAS MAVERICKS,TORONTO RAPTORS,107,116
2018-10-27 00:00:00+00:00,LOS ANGELES CLIPPERS,HOUSTON ROCKETS,133,113
2018-10-27 00:00:00+00:00,MILWAUKEE BUCKS,MINNESOTA TIMBERWOLVES,125,95
2018-10-27 00:00:00+00:00,BROOKLYN NETS,NEW ORLEANS PELICANS,115,117
2018-10-27 02:00:00+00:00,WASHINGTON WIZARDS,SACRAMENTO KINGS,112,116
2018-10-27 23:00:00+00:00,BOSTON CELTICS,DETROIT PISTONS,109,89
2018-10-27 23:00:00+00:00,UTAH JAZZ,NEW ORLEANS PELICANS,132,111
2018-10-27 23:30:00+00:00,CHICAGO BULLS,ATLANTA HAWKS,97,85
2018-10-27 23:30:00+00:00,INDIANA PACERS,CLEVELAND CAVALIERS,119,107
2018-10-27 23:30:00+00:00,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,103,105
2018-10-28 00:00:00+00:00,PHOENIX SUNS,MEMPHIS GRIZZLIES,96,117
2018-10-28 00:00:00+00:00,PORTLAND TRAIL BLAZERS,MIAMI HEAT,111,120
2018-10-28 00:30:00+00:00,ORLANDO MAGIC,MILWAUKEE BUCKS,91,113
2018-10-28 00:30:00+00:00,LOS ANGELES LAKERS,SAN ANTONIO SPURS,106,110
2018-10-28 21:00:00+00:00,GOLDEN STATE WARRIORS,BROOKLYN NETS,120,114
2018-10-28 23:00:00+00:00,UTAH JAZZ,DALLAS MAVERICKS,113,104
2018-10-28 23:00:00+00:00,PHOENIX SUNS,OKLAHOMA CITY THUNDER,110,117
2018-10-29 01:30:00+00:00,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,104,136
2018-10-29 23:00:00+00:00,PORTLAND TRAIL BLAZERS,INDIANA PACERS,103,93
2018-10-29 23:00:00+00:00,ATLANTA HAWKS,PHILADELPHIA 76ERS,92,113
2018-10-29 23:30:00+00:00,SACRAMENTO KINGS,MIAMI HEAT,123,113
2018-10-29 23:30:00+00:00,BROOKLYN NETS,NEW YORK KNICKS,96,115
2018-10-30 00:00:00+00:00,GOLDEN STATE WARRIORS,CHICAGO BULLS,149,124
2018-10-30 00:00:00+00:00,TORONTO RAPTORS,MILWAUKEE BUCKS,109,124
2018-10-30 00:00:00+00:00,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,120,124
2018-10-30 00:30:00+00:00,DALLAS MAVERICKS,SAN ANTONIO SPURS,108,113
2018-10-30 01:00:00+00:00,NEW ORLEANS PELICANS,DENVER NUGGETS,111,116
2018-10-30 23:00:00+00:00,MIAMI HEAT,CHARLOTTE HORNETS,113,125
2018-10-30 23:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,114,136
2018-10-30 23:00:00+00:00,SACRAMENTO KINGS,ORLANDO MAGIC,107,99
2018-10-30 23:30:00+00:00,DETROIT PISTONS,BOSTON CELTICS,105,108
2018-10-30 23:30:00+00:00,PHILADELPHIA 76ERS,TORONTO RAPTORS,112,129
2018-10-31 00:00:00+00:00,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,104,85
2018-10-31 00:00:00+00:00,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,95,107
2018-10-31 00:00:00+00:00,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,110,128
2018-10-31 23:30:00+00:00,DETROIT PISTONS,BROOKLYN NETS,119,120
2018-11-01 00:00:00+00:00,DENVER NUGGETS,CHICAGO BULLS,108,107
2018-11-01 00:00:00+00:00,UTAH JAZZ,MINNESOTA TIMBERWOLVES,125,128
2018-11-01 00:00:00+00:00,INDIANA PACERS,NEW YORK KNICKS,107,101
2018-11-01 02:30:00+00:00,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,121,131
2018-11-01 02:30:00+00:00,DALLAS MAVERICKS,LOS ANGELES LAKERS,113,114
2018-11-01 02:30:00+00:00,SAN ANTONIO SPURS,PHOENIX SUNS,120,90
2018-11-01 23:00:00+00:00,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,111,107
2018-11-01 23:00:00+00:00,DENVER NUGGETS,CLEVELAND CAVALIERS,110,91
2018-11-01 23:00:00+00:00,LOS ANGELES CLIPPERS,PHILADELPHIA 76ERS,113,122
2018-11-01 23:30:00+00:00,SACRAMENTO KINGS,ATLANTA HAWKS,146,115
2018-11-02 00:00:00+00:00,MILWAUKEE BUCKS,BOSTON CELTICS,113,117
2018-11-02 02:30:00+00:00,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,119,132
2018-11-02 23:00:00+00:00,LOS ANGELES CLIPPERS,ORLANDO MAGIC,120,95
2018-11-02 23:30:00+00:00,HOUSTON ROCKETS,BROOKLYN NETS,119,111
2018-11-03 00:00:00+00:00,INDIANA PACERS,CHICAGO BULLS,107,105
2018-11-03 00:00:00+00:00,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,134,111
2018-11-03 00:30:00+00:00,NEW YORK KNICKS,DALLAS MAVERICKS,118,106
2018-11-03 01:00:00+00:00,MEMPHIS GRIZZLIES,UTAH JAZZ,110,100
2018-11-03 02:00:00+00:00,TORONTO RAPTORS,PHOENIX SUNS,107,98
2018-11-03 02:30:00+00:00,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,99,116
2018-11-03 17:00:00+00:00,DETROIT PISTONS,PHILADELPHIA 76ERS,99,109
2018-11-03 23:00:00+00:00,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,94,126
2018-11-03 23:00:00+00:00,BOSTON CELTICS,INDIANA PACERS,101,102
2018-11-03 23:30:00+00:00,MIAMI HEAT,ATLANTA HAWKS,118,123
2018-11-04 00:00:00+00:00,HOUSTON ROCKETS,CHICAGO BULLS,96,88
2018-11-04 00:30:00+00:00,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,95,109
2018-11-04 01:00:00+00:00,UTAH JAZZ,DENVER NUGGETS,88,103
2018-11-04 02:00:00+00:00,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,114,110
2018-11-04 20:30:00+00:00,SACRAMENTO KINGS,MILWAUKEE BUCKS,109,144
2018-11-04 23:00:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,97,122
2018-11-04 23:00:00+00:00,NEW YORK KNICKS,WASHINGTON WIZARDS,95,108
2018-11-05 00:00:00+00:00,ORLANDO MAGIC,SAN ANTONIO SPURS,117,110
2018-11-05 01:00:00+00:00,MEMPHIS GRIZZLIES,PHOENIX SUNS,100,102
2018-11-05 02:00:00+00:00,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,81,111
2018-11-05 02:30:00+00:00,TORONTO RAPTORS,LOS ANGELES LAKERS,121,107
2018-11-06 00:00:00+00:00,MIAMI HEAT,DETROIT PISTONS,120,115
2018-11-06 00:00:00+00:00,HOUSTON ROCKETS,INDIANA PACERS,98,94
2018-11-06 00:00:00+00:00,CLEVELAND CAVALIERS,ORLANDO MAGIC,100,102
2018-11-06 00:30:00+00:00,CHICAGO BULLS,NEW YORK KNICKS,116,115
2018-11-06 01:00:00+00:00,NEW ORLEANS PELICANS,OKLAHOMA CITY THUNDER,116,122
2018-11-06 02:00:00+00:00,BOSTON CELTICS,DENVER NUGGETS,107,115
2018-11-06 02:00:00+00:00,TORONTO RAPTORS,UTAH JAZZ,124,111
2018-11-06 03:30:00+00:00,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,101,117
2018-11-06 03:30:00+00:00,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,109,120
2018-11-07 00:00:00+00:00,ATLANTA HAWKS,CHARLOTTE HORNETS,102,113
2018-11-07 01:30:00+00:00,WASHINGTON WIZARDS,DALLAS MAVERICKS,100,119
2018-11-07 02:00:00+00:00,BROOKLYN NETS,PHOENIX SUNS,104,82
2018-11-07 03:00:00+00:00,MILWAUKEE BUCKS,PORTLAND TRAIL BLAZERS,103,118
2018-11-08 00:00:00+00:00,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,95,86
2018-11-08 00:00:00+00:00,DETROIT PISTONS,ORLANDO MAGIC,103,96
2018-11-08 00:30:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,112,107
2018-11-08 00:30:00+00:00,SAN ANTONIO SPURS,MIAMI HEAT,88,95
2018-11-08 01:00:00+00:00,PHILADELPHIA 76ERS,INDIANA PACERS,100,94
2018-11-08 01:00:00+00:00,DENVER NUGGETS,MEMPHIS GRIZZLIES,87,89
2018-11-08 01:00:00+00:00,CHICAGO BULLS,NEW ORLEANS PELICANS,98,107
2018-11-08 02:00:00+00:00,DALLAS MAVERICKS,UTAH JAZZ,102,117
2018-11-08 03:00:00+00:00,TORONTO RAPTORS,SACRAMENTO KINGS,114,105
2018-11-08 03:30:00+00:00,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,110,114
2018-11-09 01:00:00+00:00,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,80,98
2018-11-09 02:00:00+00:00,BOSTON CELTICS,PHOENIX SUNS,116,109
2018-11-09 03:00:00+00:00,LOS ANGELES CLIPPERS,PORTLAND TRAIL BLAZERS,105,116
2018-11-09 03:30:00+00:00,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,134,111
2018-11-10 00:00:00+00:00,WASHINGTON WIZARDS,ORLANDO MAGIC,108,117
2018-11-10 00:00:00+00:00,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,132,133
2018-11-10 00:30:00+00:00,DETROIT PISTONS,ATLANTA HAWKS,124,109
2018-11-10 01:00:00+00:00,INDIANA PACERS,MIAMI HEAT,110,102
2018-11-10 02:00:00+00:00,BROOKLYN NETS,DENVER NUGGETS,112,110
2018-11-10 02:30:00+00:00,BOSTON CELTICS,UTAH JAZZ,115,123
2018-11-10 03:00:00+00:00,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,110,121
2018-11-10 20:00:00+00:00,NEW YORK KNICKS,TORONTO RAPTORS,112,128
2018-11-10 20:30:00+00:00,MILWAUKEE BUCKS,LOS ANGELES CLIPPERS,126,128
2018-11-11 00:00:00+00:00,PHOENIX SUNS,NEW ORLEANS PELICANS,99,119
2018-11-11 01:00:00+00:00,CLEVELAND CAVALIERS,CHICAGO BULLS,98,99
2018-11-11 01:00:00+00:00,PHILADELPHIA 76ERS,MEMPHIS GRIZZLIES,106,112
2018-11-11 01:00:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,116,110
2018-11-11 01:30:00+00:00,BROOKLYN NETS,GOLDEN STATE WARRIORS,100,116
2018-11-11 01:30:00+00:00,HOUSTON ROCKETS,SAN ANTONIO SPURS,89,96
2018-11-11 02:00:00+00:00,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,96,111
2018-11-11 03:00:00+00:00,LOS ANGELES LAKERS,SACRAMENTO KINGS,101,86
2018-11-11 20:30:00+00:00,CHARLOTTE HORNETS,DETROIT PISTONS,113,103
2018-11-12 00:00:00+00:00,INDIANA PACERS,HOUSTON ROCKETS,103,115
2018-11-12 00:30:00+00:00,ORLANDO MAGIC,NEW YORK KNICKS,115,89
2018-11-12 01:00:00+00:00,MILWAUKEE BUCKS,DENVER NUGGETS,121,114
2018-11-12 02:00:00+00:00,BOSTON CELTICS,PORTLAND TRAIL BLAZERS,94,100
2018-11-12 02:30:00+00:00,ATLANTA HAWKS,LOS ANGELES LAKERS,106,107
2018-11-13 00:00:00+00:00,ORLANDO MAGIC,WASHINGTON WIZARDS,109,117
2018-11-13 00:30:00+00:00,PHILADELPHIA 76ERS,MIAMI HEAT,124,114
2018-11-13 00:30:00+00:00,NEW ORLEANS PELICANS,TORONTO RAPTORS,126,110
2018-11-13 01:00:00+00:00,DALLAS MAVERICKS,CHICAGO BULLS,103,98
2018-11-13 01:00:00+00:00,UTAH JAZZ,MEMPHIS GRIZZLIES,96,88
2018-11-13 01:00:00+00:00,BROOKLYN NETS,MINNESOTA TIMBERWOLVES,113,120
2018-11-13 01:00:00+00:00,PHOENIX SUNS,OKLAHOMA CITY THUNDER,101,118
2018-11-13 03:00:00+00:00,SAN ANTONIO SPURS,SACRAMENTO KINGS,99,104
2018-11-13 03:30:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,116,121
2018-11-14 00:00:00+00:00,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,89,113
2018-11-14 02:00:00+00:00,HOUSTON ROCKETS,DENVER NUGGETS,109,99
2018-11-14 03:30:00+00:00,ATLANTA HAWKS,GOLDEN STATE WARRIORS,103,110
2018-11-15 00:00:00+00:00,PHILADELPHIA 76ERS,ORLANDO MAGIC,106,111
2018-11-15 00:00:00+00:00,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,95,119
2018-11-15 00:30:00+00:00,CHICAGO BULLS,BOSTON CELTICS,82,111
2018-11-15 00:30:00+00:00,MIAMI HEAT,BROOKLYN NETS,120,107
2018-11-15 00:30:00+00:00,DETROIT PISTONS,TORONTO RAPTORS,106,104
2018-11-15 01:00:00+00:00,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,116,113
2018-11-15 01:00:00+00:00,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,100,107
2018-11-15 01:00:00+00:00,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,103,128
2018-11-15 01:30:00+00:00,UTAH JAZZ,DALLAS MAVERICKS,68,118
2018-11-15 02:00:00+00:00,SAN ANTONIO SPURS,PHOENIX SUNS,96,116
2018-11-15 03:30:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,117,126
2018-11-16 01:00:00+00:00,GOLDEN STATE WARRIORS,HOUSTON ROCKETS,86,107
2018-11-16 02:00:00+00:00,ATLANTA HAWKS,DENVER NUGGETS,93,138
2018-11-16 03:30:00+00:00,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,111,116
2018-11-17 00:00:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,116,123
2018-11-17 00:00:00+00:00,MIAMI HEAT,INDIANA PACERS,91,99
2018-11-17 00:00:00+00:00,UTAH JAZZ,PHILADELPHIA 76ERS,107,113
2018-11-17 00:00:00+00:00,BROOKLYN NETS,WASHINGTON WIZARDS,115,104
2018-11-17 01:00:00+00:00,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,104,112
2018-11-17 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,96,112
2018-11-17 01:00:00+00:00,NEW YORK KNICKS,NEW ORLEANS PELICANS,124,129
2018-11-17 02:30:00+00:00,CHICAGO BULLS,MILWAUKEE BUCKS,104,123
2018-11-17 23:00:00+00:00,LOS ANGELES CLIPPERS,BROOKLYN NETS,127,119
2018-11-18 00:00:00+00:00,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,122,119
2018-11-18 00:00:00+00:00,ATLANTA HAWKS,INDIANA PACERS,89,97
2018-11-18 00:00:00+00:00,DENVER NUGGETS,NEW ORLEANS PELICANS,115,125
2018-11-18 00:00:00+00:00,LOS ANGELES LAKERS,ORLANDO MAGIC,117,130
2018-11-18 00:30:00+00:00,UTAH JAZZ,BOSTON CELTICS,98,86
2018-11-18 01:00:00+00:00,TORONTO RAPTORS,CHICAGO BULLS,122,83
2018-11-18 01:00:00+00:00,SACRAMENTO KINGS,HOUSTON ROCKETS,112,132
2018-11-18 01:30:00+00:00,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,109,112
2018-11-18 02:00:00+00:00,OKLAHOMA CITY THUNDER,PHOENIX SUNS,110,100
2018-11-18 20:30:00+00:00,MEMPHIS GRIZZLIES,MINNESOTA TIMBERWOLVES,100,87
2018-11-18 23:00:00+00:00,LOS ANGELES LAKERS,MIAMI HEAT,113,97
2018-11-18 23:00:00+00:00,NEW YORK KNICKS,ORLANDO MAGIC,117,131
2018-11-18 23:00:00+00:00,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,119,109
2018-11-19 00:00:00+00:00,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,92,104
2018-11-20 00:00:00+00:00,BOSTON CELTICS,CHARLOTTE HORNETS,112,117
2018-11-20 00:00:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,102,113
2018-11-20 00:00:00+00:00,UTAH JAZZ,INDIANA PACERS,94,121
2018-11-20 00:00:00+00:00,PHOENIX SUNS,PHILADELPHIA 76ERS,114,119
2018-11-20 00:30:00+00:00,LOS ANGELES CLIPPERS,ATLANTA HAWKS,127,119
2018-11-20 01:00:00+00:00,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,88,98
2018-11-20 01:00:00+00:00,DENVER NUGGETS,MILWAUKEE BUCKS,98,104
2018-11-20 01:00:00+00:00,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,126,140
2018-11-20 03:00:00+00:00,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,113,117
2018-11-21 00:00:00+00:00,TORONTO RAPTORS,ORLANDO MAGIC,93,91
2018-11-21 00:00:00+00:00,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,118,125
2018-11-21 00:30:00+00:00,BROOKLYN NETS,MIAMI HEAT,104,92
2018-11-21 00:30:00+00:00,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,118,114
2018-11-22 00:00:00+00:00,INDIANA PACERS,CHARLOTTE HORNETS,109,127
2018-11-22 00:00:00+00:00,NEW ORLEANS PELICANS,PHILADELPHIA 76ERS,120,121
2018-11-22 00:30:00+00:00,TORONTO RAPTORS,ATLANTA HAWKS,124,108
2018-11-22 00:30:00+00:00,NEW YORK KNICKS,BOSTON CELTICS,117,109
2018-11-22 01:00:00+00:00,PHOENIX SUNS,CHICAGO BULLS,116,124
2018-11-22 01:00:00+00:00,LOS ANGELES LAKERS,CLEVELAND CAVALIERS,109,105
2018-11-22 01:00:00+00:00,DETROIT PISTONS,HOUSTON ROCKETS,124,126
2018-11-22 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,100,143
2018-11-22 01:00:00+00:00,DENVER NUGGETS,MINNESOTA TIMBERWOLVES,103,101
2018-11-22 01:30:00+00:00,BROOKLYN NETS,DALLAS MAVERICKS,113,119
2018-11-22 01:30:00+00:00,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,104,103
2018-11-22 02:00:00+00:00,SACRAMENTO KINGS,UTAH JAZZ,119,110
2018-11-22 03:30:00+00:00,OKLAHOMA CITY THUNDER,GOLDEN STATE WARRIORS,123,95
2018-11-23 17:00:00+00:00,MINNESOTA TIMBERWOLVES,BROOKLYN NETS,112,102
2018-11-23 20:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,107,112
2018-11-24 00:00:00+00:00,HOUSTON ROCKETS,DETROIT PISTONS,111,116
2018-11-24 00:30:00+00:00,BOSTON CELTICS,ATLANTA HAWKS,114,96
2018-11-24 00:30:00+00:00,NEW ORLEANS PELICANS,NEW YORK KNICKS,109,114
2018-11-24 00:30:00+00:00,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,121,112
2018-11-24 00:30:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,107,125
2018-11-24 01:00:00+00:00,MIAMI HEAT,CHICAGO BULLS,103,96
2018-11-24 01:00:00+00:00,SAN ANTONIO SPURS,INDIANA PACERS,111,100
2018-11-24 01:00:00+00:00,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,104,109
2018-11-24 01:30:00+00:00,PHOENIX SUNS,MILWAUKEE BUCKS,116,114
2018-11-24 02:00:00+00:00,ORLANDO MAGIC,DENVER NUGGETS,87,112
2018-11-24 03:30:00+00:00,PORTLAND TRAIL BLAZERS,GOLDEN STATE WARRIORS,97,125
2018-11-24 03:30:00+00:00,UTAH JAZZ,LOS ANGELES LAKERS,83,90
2018-11-25 00:30:00+00:00,HOUSTON ROCKETS,CLEVELAND CAVALIERS,108,117
2018-11-25 01:00:00+00:00,CHICAGO BULLS,MINNESOTA TIMBERWOLVES,96,111
2018-11-25 01:00:00+00:00,DENVER NUGGETS,OKLAHOMA CITY THUNDER,105,98
2018-11-25 01:00:00+00:00,NEW ORLEANS PELICANS,WASHINGTON WIZARDS,114,124
2018-11-25 01:30:00+00:00,BOSTON CELTICS,DALLAS MAVERICKS,104,113
2018-11-25 01:30:00+00:00,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,116,117
2018-11-25 01:30:00+00:00,SAN ANTONIO SPURS,MILWAUKEE BUCKS,129,135
2018-11-25 20:30:00+00:00,ORLANDO MAGIC,LOS ANGELES LAKERS,108,104
2018-11-25 21:00:00+00:00,PHOENIX SUNS,DETROIT PISTONS,107,118
2018-11-25 23:00:00+00:00,CHARLOTTE HORNETS,ATLANTA HAWKS,123,124
2018-11-25 23:00:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,127,125
2018-11-25 23:00:00+00:00,NEW YORK KNICKS,MEMPHIS GRIZZLIES,103,98
2018-11-25 23:00:00+00:00,MIAMI HEAT,TORONTO RAPTORS,115,125
2018-11-26 01:00:00+00:00,UTAH JAZZ,SACRAMENTO KINGS,133,112
2018-11-26 02:00:00+00:00,LOS ANGELES CLIPPERS,PORTLAND TRAIL BLAZERS,104,100
