start_time,away_team,home_team,away_team_score,home_team_score
2021-02-02 01:00:00+00:00,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,98,100
2021-02-02 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,106,134
2021-02-02 01:00:00+00:00,SACRAMENTO KINGS,NEW ORLEANS PELICANS,118,109
2021-02-02 01:00:00+00:00,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,136,106
2021-02-02 01:30:00+00:00,PHOENIX SUNS,DALLAS MAVERICKS,109,108
2021-02-02 01:30:00+00:00,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,133,102
2021-02-03 00:00:00+00:00,TORONTO RAPTORS,ORLANDO MAGIC,123,108
2021-02-03 00:30:00+00:00,LOS ANGELES CLIPPERS,BROOKLYN NETS,120,124
2021-02-03 01:00:00+00:00,MEMPHIS GRIZZLIES,INDIANA PACERS,116,134
2021-02-03 01:00:00+00:00,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,132,121
2021-02-03 03:00:00+00:00,BOSTON CELTICS,GOLDEN STATE WARRIORS,111,107
2021-02-03 03:00:00+00:00,DETROIT PISTONS,UTAH JAZZ,105,117
2021-02-04 00:00:00+00:00,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,118,111
2021-02-04 00:00:00+00:00,INDIANA PACERS,MILWAUKEE BUCKS,110,130
2021-02-04 00:30:00+00:00,DALLAS MAVERICKS,ATLANTA HAWKS,122,116
2021-02-04 01:00:00+00:00,NEW YORK KNICKS,CHICAGO BULLS,107,103
2021-02-04 01:00:00+00:00,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,121,99
2021-02-04 01:00:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,103,100
2021-02-04 01:00:00+00:00,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,87,104
2021-02-04 01:30:00+00:00,MINNESOTA TIMBERWOLVES,SAN ANTONIO SPURS,108,111
2021-02-04 02:30:00+00:00,PHOENIX SUNS,NEW ORLEANS PELICANS,101,123
2021-02-04 03:00:00+00:00,BOSTON CELTICS,SACRAMENTO KINGS,111,116
2021-02-05 00:30:00+00:00,UTAH JAZZ,ATLANTA HAWKS,112,91
2021-02-05 00:30:00+00:00,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,147,116
2021-02-05 01:00:00+00:00,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,121,105
2021-02-05 02:00:00+00:00,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,115,103
2021-02-05 03:00:00+00:00,DENVER NUGGETS,LOS ANGELES LAKERS,93,114
2021-02-06 00:00:00+00:00,NEW ORLEANS PELICANS,INDIANA PACERS,114,113
2021-02-06 00:00:00+00:00,CHICAGO BULLS,ORLANDO MAGIC,119,123
2021-02-06 00:30:00+00:00,TORONTO RAPTORS,BROOKLYN NETS,123,117
2021-02-06 00:30:00+00:00,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,123,105
2021-02-06 01:00:00+00:00,UTAH JAZZ,CHARLOTTE HORNETS,138,121
2021-02-06 01:00:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,95,122
2021-02-06 01:00:00+00:00,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,106,103
2021-02-06 02:00:00+00:00,DETROIT PISTONS,PHOENIX SUNS,92,109
2021-02-06 03:00:00+00:00,BOSTON CELTICS,LOS ANGELES CLIPPERS,119,115
2021-02-06 18:00:00+00:00,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,99,110
2021-02-06 22:00:00+00:00,DENVER NUGGETS,SACRAMENTO KINGS,114,119
2021-02-07 00:00:00+00:00,CHICAGO BULLS,ORLANDO MAGIC,118,92
2021-02-07 01:00:00+00:00,TORONTO RAPTORS,ATLANTA HAWKS,121,132
2021-02-07 01:00:00+00:00,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,124,99
2021-02-07 01:00:00+00:00,SAN ANTONIO SPURS,HOUSTON ROCKETS,111,106
2021-02-07 01:00:00+00:00,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,118,120
2021-02-07 01:00:00+00:00,BROOKLYN NETS,PHILADELPHIA 76ERS,108,124
2021-02-07 01:30:00+00:00,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,132,134
2021-02-07 02:00:00+00:00,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,109,118
2021-02-07 03:00:00+00:00,DETROIT PISTONS,LOS ANGELES LAKERS,129,135
2021-02-07 18:00:00+00:00,WASHINGTON WIZARDS,CHARLOTTE HORNETS,97,119
2021-02-07 18:00:00+00:00,UTAH JAZZ,INDIANA PACERS,103,95
2021-02-07 18:00:00+00:00,MIAMI HEAT,NEW YORK KNICKS,109,103
2021-02-07 19:00:00+00:00,BOSTON CELTICS,PHOENIX SUNS,91,100
2021-02-07 20:00:00+00:00,SACRAMENTO KINGS,LOS ANGELES CLIPPERS,113,110
2021-02-09 00:00:00+00:00,HOUSTON ROCKETS,CHARLOTTE HORNETS,94,119
2021-02-09 01:00:00+00:00,WASHINGTON WIZARDS,CHICAGO BULLS,105,101
2021-02-09 01:00:00+00:00,TORONTO RAPTORS,MEMPHIS GRIZZLIES,128,113
2021-02-09 01:30:00+00:00,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,122,127
2021-02-09 01:30:00+00:00,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,100,105
2021-02-09 02:00:00+00:00,CLEVELAND CAVALIERS,PHOENIX SUNS,113,119
2021-02-09 02:30:00+00:00,MILWAUKEE BUCKS,DENVER NUGGETS,125,112
2021-02-09 03:00:00+00:00,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,112,119
2021-02-10 00:00:00+00:00,BROOKLYN NETS,DETROIT PISTONS,111,122
2021-02-10 00:30:00+00:00,NEW YORK KNICKS,MIAMI HEAT,96,98
2021-02-10 00:30:00+00:00,HOUSTON ROCKETS,NEW ORLEANS PELICANS,101,130
2021-02-10 01:30:00+00:00,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,114,91
2021-02-10 03:00:00+00:00,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,97,106
2021-02-10 03:00:00+00:00,PHILADELPHIA 76ERS,SACRAMENTO KINGS,119,111
2021-02-10 03:00:00+00:00,BOSTON CELTICS,UTAH JAZZ,108,122
2021-02-11 00:00:00+00:00,TORONTO RAPTORS,WASHINGTON WIZARDS,137,115
2021-02-11 00:30:00+00:00,ATLANTA HAWKS,DALLAS MAVERICKS,117,118
2021-02-11 01:00:00+00:00,INDIANA PACERS,BROOKLYN NETS,94,104
2021-02-11 01:00:00+00:00,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,114,130
2021-02-11 01:00:00+00:00,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,119,112
2021-02-11 02:00:00+00:00,NEW ORLEANS PELICANS,CHICAGO BULLS,116,129
2021-02-11 02:00:00+00:00,CLEVELAND CAVALIERS,DENVER NUGGETS,95,133
2021-02-11 03:00:00+00:00,OKLAHOMA CITY THUNDER,LOS ANGELES LAKERS,113,114
2021-02-11 03:00:00+00:00,MILWAUKEE BUCKS,PHOENIX SUNS,124,125
2021-02-12 00:30:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,106,120
2021-02-12 00:30:00+00:00,MIAMI HEAT,HOUSTON ROCKETS,101,94
2021-02-12 01:00:00+00:00,INDIANA PACERS,DETROIT PISTONS,111,95
2021-02-12 03:00:00+00:00,ORLANDO MAGIC,GOLDEN STATE WARRIORS,105,111
2021-02-12 03:00:00+00:00,PHILADELPHIA 76ERS,PORTLAND TRAIL BLAZERS,114,118
2021-02-13 00:00:00+00:00,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,114,120
2021-02-13 00:00:00+00:00,NEW YORK KNICKS,WASHINGTON WIZARDS,109,91
2021-02-13 00:30:00+00:00,SAN ANTONIO SPURS,ATLANTA HAWKS,125,114
2021-02-13 00:30:00+00:00,NEW ORLEANS PELICANS,DALLAS MAVERICKS,130,143
2021-02-13 01:00:00+00:00,DETROIT PISTONS,BOSTON CELTICS,108,102
2021-02-13 01:00:00+00:00,LOS ANGELES CLIPPERS,CHICAGO BULLS,125,106
2021-02-13 02:00:00+00:00,OKLAHOMA CITY THUNDER,DENVER NUGGETS,95,97
2021-02-13 02:00:00+00:00,MILWAUKEE BUCKS,UTAH JAZZ,115,129
2021-02-13 03:00:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,105,115
2021-02-13 03:00:00+00:00,CLEVELAND CAVALIERS,PORTLAND TRAIL BLAZERS,110,129
2021-02-13 03:00:00+00:00,ORLANDO MAGIC,SACRAMENTO KINGS,123,112
2021-02-13 20:00:00+00:00,PHILADELPHIA 76ERS,PHOENIX SUNS,111,120
2021-02-14 00:30:00+00:00,INDIANA PACERS,ATLANTA HAWKS,125,113
2021-02-14 01:00:00+00:00,HOUSTON ROCKETS,NEW YORK KNICKS,99,121
2021-02-14 01:30:00+00:00,BROOKLYN NETS,GOLDEN STATE WARRIORS,134,117
2021-02-14 02:00:00+00:00,MIAMI HEAT,UTAH JAZZ,94,112
2021-02-14 18:00:00+00:00,BOSTON CELTICS,WASHINGTON WIZARDS,91,104
2021-02-15 00:00:00+00:00,SAN ANTONIO SPURS,CHARLOTTE HORNETS,122,110
2021-02-15 00:00:00+00:00,NEW ORLEANS PELICANS,DETROIT PISTONS,112,123
2021-02-15 00:00:00+00:00,MINNESOTA TIMBERWOLVES,TORONTO RAPTORS,116,112
2021-02-15 00:30:00+00:00,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,121,118
2021-02-15 01:00:00+00:00,MILWAUKEE BUCKS,OKLAHOMA CITY THUNDER,109,114
2021-02-15 02:00:00+00:00,ORLANDO MAGIC,PHOENIX SUNS,90,109
2021-02-15 03:00:00+00:00,LOS ANGELES LAKERS,DENVER NUGGETS,105,122
2021-02-15 03:00:00+00:00,CLEVELAND CAVALIERS,LOS ANGELES CLIPPERS,111,128
2021-02-15 03:00:00+00:00,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,124,110
2021-02-16 00:00:00+00:00,CHICAGO BULLS,INDIANA PACERS,120,112
2021-02-16 00:00:00+00:00,HOUSTON ROCKETS,WASHINGTON WIZARDS,119,131
2021-02-16 00:30:00+00:00,ATLANTA HAWKS,NEW YORK KNICKS,112,123
2021-02-16 02:00:00+00:00,PHILADELPHIA 76ERS,UTAH JAZZ,123,134
2021-02-16 03:00:00+00:00,CLEVELAND CAVALIERS,GOLDEN STATE WARRIORS,98,129
2021-02-16 03:00:00+00:00,MIAMI HEAT,LOS ANGELES CLIPPERS,118,125
2021-02-16 03:00:00+00:00,BROOKLYN NETS,SACRAMENTO KINGS,136,125
2021-02-17 00:00:00+00:00,DENVER NUGGETS,BOSTON CELTICS,99,112
2021-02-17 01:00:00+00:00,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,144,113
2021-02-17 01:00:00+00:00,TORONTO RAPTORS,MILWAUKEE BUCKS,124,113
2021-02-17 01:00:00+00:00,LOS ANGELES LAKERS,MINNESOTA TIMBERWOLVES,112,104
2021-02-17 01:00:00+00:00,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,115,104
2021-02-17 03:30:00+00:00,BROOKLYN NETS,PHOENIX SUNS,128,124
2021-02-18 00:00:00+00:00,NEW YORK KNICKS,ORLANDO MAGIC,89,107
2021-02-18 00:30:00+00:00,ATLANTA HAWKS,BOSTON CELTICS,122,114
2021-02-18 00:30:00+00:00,HOUSTON ROCKETS,PHILADELPHIA 76ERS,113,118
2021-02-18 01:00:00+00:00,DETROIT PISTONS,CHICAGO BULLS,102,105
2021-02-18 01:00:00+00:00,INDIANA PACERS,MINNESOTA TIMBERWOLVES,134,128
2021-02-18 01:00:00+00:00,DENVER NUGGETS,WASHINGTON WIZARDS,128,130
2021-02-18 02:00:00+00:00,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,113,122
2021-02-18 02:00:00+00:00,PORTLAND TRAIL BLAZERS,NEW ORLEANS PELICANS,126,124
2021-02-18 03:00:00+00:00,MIAMI HEAT,GOLDEN STATE WARRIORS,112,120
2021-02-18 03:00:00+00:00,UTAH JAZZ,LOS ANGELES CLIPPERS,114,96
2021-02-19 00:30:00+00:00,TORONTO RAPTORS,MILWAUKEE BUCKS,110,96
2021-02-19 03:00:00+00:00,BROOKLYN NETS,LOS ANGELES LAKERS,109,98
2021-02-19 03:00:00+00:00,MIAMI HEAT,SACRAMENTO KINGS,118,110
2021-02-20 00:00:00+00:00,DENVER NUGGETS,CLEVELAND CAVALIERS,120,103
2021-02-20 00:00:00+00:00,GOLDEN STATE WARRIORS,ORLANDO MAGIC,120,124
2021-02-20 00:30:00+00:00,ATLANTA HAWKS,BOSTON CELTICS,109,121
2021-02-20 00:30:00+00:00,CHICAGO BULLS,PHILADELPHIA 76ERS,105,112
2021-02-20 01:00:00+00:00,DETROIT PISTONS,MEMPHIS GRIZZLIES,95,109
2021-02-20 01:00:00+00:00,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,85,98
2021-02-20 01:00:00+00:00,PHOENIX SUNS,NEW ORLEANS PELICANS,132,114
2021-02-20 02:00:00+00:00,TORONTO RAPTORS,MINNESOTA TIMBERWOLVES,86,81
2021-02-20 03:00:00+00:00,UTAH JAZZ,LOS ANGELES CLIPPERS,112,116
2021-02-21 01:00:00+00:00,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,100,102
2021-02-21 01:30:00+00:00,MIAMI HEAT,LOS ANGELES LAKERS,96,94
2021-02-21 02:00:00+00:00,SACRAMENTO KINGS,CHICAGO BULLS,114,122
2021-02-21 02:00:00+00:00,PHOENIX SUNS,MEMPHIS GRIZZLIES,128,97
2021-02-21 03:00:00+00:00,WASHINGTON WIZARDS,PORTLAND TRAIL BLAZERS,118,111
2021-02-21 20:30:00+00:00,BOSTON CELTICS,NEW ORLEANS PELICANS,115,120
2021-02-22 00:00:00+00:00,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,117,101
2021-02-22 00:00:00+00:00,MINNESOTA TIMBERWOLVES,NEW YORK KNICKS,99,103
2021-02-22 00:00:00+00:00,DETROIT PISTONS,ORLANDO MAGIC,96,105
2021-02-22 00:00:00+00:00,PHILADELPHIA 76ERS,TORONTO RAPTORS,103,110
2021-02-22 00:30:00+00:00,DENVER NUGGETS,ATLANTA HAWKS,115,123
2021-02-22 01:00:00+00:00,BROOKLYN NETS,LOS ANGELES CLIPPERS,112,108
2021-02-22 02:00:00+00:00,SACRAMENTO KINGS,MILWAUKEE BUCKS,115,128
2021-02-23 01:00:00+00:00,CHICAGO BULLS,HOUSTON ROCKETS,120,100
2021-02-23 01:30:00+00:00,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,92,102
2021-02-23 02:00:00+00:00,MIAMI HEAT,OKLAHOMA CITY THUNDER,108,94
2021-02-23 02:00:00+00:00,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,100,132
2021-02-23 02:00:00+00:00,CHARLOTTE HORNETS,UTAH JAZZ,110,132
2021-02-23 03:00:00+00:00,WASHINGTON WIZARDS,LOS ANGELES LAKERS,127,124
2021-02-24 00:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,111,112
2021-02-24 00:00:00+00:00,DETROIT PISTONS,ORLANDO MAGIC,105,93
2021-02-24 00:30:00+00:00,SACRAMENTO KINGS,BROOKLYN NETS,118,127
2021-02-24 00:30:00+00:00,BOSTON CELTICS,DALLAS MAVERICKS,107,110
2021-02-24 00:30:00+00:00,GOLDEN STATE WARRIORS,NEW YORK KNICKS,114,106
2021-02-24 00:30:00+00:00,PHILADELPHIA 76ERS,TORONTO RAPTORS,109,102
2021-02-24 01:00:00+00:00,MINNESOTA TIMBERWOLVES,MILWAUKEE BUCKS,112,139
2021-02-24 03:00:00+00:00,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,106,111
2021-02-24 03:00:00+00:00,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,116,135
2021-02-25 00:30:00+00:00,BOSTON CELTICS,ATLANTA HAWKS,112,127
2021-02-25 00:30:00+00:00,HOUSTON ROCKETS,CLEVELAND CAVALIERS,96,112
2021-02-25 00:30:00+00:00,GOLDEN STATE WARRIORS,INDIANA PACERS,111,107
2021-02-25 01:00:00+00:00,MINNESOTA TIMBERWOLVES,CHICAGO BULLS,126,133
2021-02-25 01:00:00+00:00,TORONTO RAPTORS,MIAMI HEAT,108,116
2021-02-25 01:00:00+00:00,DETROIT PISTONS,NEW ORLEANS PELICANS,118,128
2021-02-25 01:00:00+00:00,SAN ANTONIO SPURS,OKLAHOMA CITY THUNDER,99,102
2021-02-25 02:00:00+00:00,CHARLOTTE HORNETS,PHOENIX SUNS,124,121
2021-02-25 03:00:00+00:00,LOS ANGELES LAKERS,UTAH JAZZ,89,114
2021-02-26 00:00:00+00:00,DALLAS MAVERICKS,PHILADELPHIA 76ERS,97,111
2021-02-26 00:30:00+00:00,ORLANDO MAGIC,BROOKLYN NETS,92,129
2021-02-26 00:30:00+00:00,SACRAMENTO KINGS,NEW YORK KNICKS,121,140
2021-02-26 01:00:00+00:00,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,94,122
2021-02-26 02:00:00+00:00,WASHINGTON WIZARDS,DENVER NUGGETS,112,110
2021-02-26 02:30:00+00:00,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,125,129
2021-02-27 00:30:00+00:00,INDIANA PACERS,BOSTON CELTICS,112,118
2021-02-27 00:30:00+00:00,HOUSTON ROCKETS,TORONTO RAPTORS,111,122
2021-02-27 01:00:00+00:00,PHOENIX SUNS,CHICAGO BULLS,106,97
2021-02-27 01:00:00+00:00,SACRAMENTO KINGS,DETROIT PISTONS,110,107
2021-02-27 01:00:00+00:00,LOS ANGELES CLIPPERS,MEMPHIS GRIZZLIES,119,99
2021-02-27 01:00:00+00:00,UTAH JAZZ,MIAMI HEAT,116,124
2021-02-27 01:00:00+00:00,ATLANTA HAWKS,OKLAHOMA CITY THUNDER,109,118
2021-02-27 03:00:00+00:00,CHARLOTTE HORNETS,GOLDEN STATE WARRIORS,121,130
2021-02-27 03:00:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES LAKERS,93,102
2021-02-28 00:00:00+00:00,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,112,109
2021-02-28 00:00:00+00:00,MINNESOTA TIMBERWOLVES,WASHINGTON WIZARDS,112,128
2021-02-28 01:00:00+00:00,INDIANA PACERS,NEW YORK KNICKS,107,110
2021-02-28 01:00:00+00:00,DENVER NUGGETS,OKLAHOMA CITY THUNDER,126,96
2021-02-28 01:00:00+00:00,UTAH JAZZ,ORLANDO MAGIC,124,109
2021-02-28 01:00:00+00:00,NEW ORLEANS PELICANS,SAN ANTONIO SPURS,114,117
2021-02-28 01:30:00+00:00,DALLAS MAVERICKS,BROOKLYN NETS,115,98
2021-02-28 20:30:00+00:00,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,100,105
2021-03-01 00:00:00+00:00,WASHINGTON WIZARDS,BOSTON CELTICS,110,111
2021-03-01 01:00:00+00:00,NEW YORK KNICKS,DETROIT PISTONS,109,90
2021-03-01 01:00:00+00:00,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,133,84
2021-03-01 01:00:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,91,117
2021-03-01 01:00:00+00:00,ATLANTA HAWKS,MIAMI HEAT,99,109
2021-03-01 02:00:00+00:00,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,118,99
2021-03-01 03:00:00+00:00,CHARLOTTE HORNETS,SACRAMENTO KINGS,127,126
2021-03-02 00:00:00+00:00,DALLAS MAVERICKS,ORLANDO MAGIC,130,124
2021-03-02 00:00:00+00:00,INDIANA PACERS,PHILADELPHIA 76ERS,114,130
2021-03-02 01:00:00+00:00,DENVER NUGGETS,CHICAGO BULLS,118,112
2021-03-02 01:00:00+00:00,UTAH JAZZ,NEW ORLEANS PELICANS,124,129
2021-03-02 01:30:00+00:00,BROOKLYN NETS,SAN ANTONIO SPURS,124,113
2021-03-02 02:00:00+00:00,CLEVELAND CAVALIERS,HOUSTON ROCKETS,101,90
2021-03-02 03:30:00+00:00,CHARLOTTE HORNETS,PORTLAND TRAIL BLAZERS,111,123
2021-03-03 00:00:00+00:00,MEMPHIS GRIZZLIES,WASHINGTON WIZARDS,125,111
2021-03-03 00:30:00+00:00,LOS ANGELES CLIPPERS,BOSTON CELTICS,112,117
2021-03-03 00:30:00+00:00,ATLANTA HAWKS,MIAMI HEAT,94,80
2021-03-03 01:30:00+00:00,NEW YORK KNICKS,SAN ANTONIO SPURS,93,119
2021-03-03 02:00:00+00:00,DENVER NUGGETS,MILWAUKEE BUCKS,128,97
2021-03-03 03:00:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,114,104
2021-03-04 00:00:00+00:00,INDIANA PACERS,CLEVELAND CAVALIERS,114,111
2021-03-04 00:00:00+00:00,UTAH JAZZ,PHILADELPHIA 76ERS,123,131
2021-03-04 00:00:00+00:00,DETROIT PISTONS,TORONTO RAPTORS,129,105
2021-03-04 00:30:00+00:00,BROOKLYN NETS,HOUSTON ROCKETS,132,114
2021-03-04 01:00:00+00:00,CHARLOTTE HORNETS,MINNESOTA TIMBERWOLVES,135,102
2021-03-04 01:00:00+00:00,CHICAGO BULLS,NEW ORLEANS PELICANS,128,124
2021-03-04 01:00:00+00:00,ATLANTA HAWKS,ORLANDO MAGIC,115,112
2021-03-04 01:30:00+00:00,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,78,87
2021-03-04 03:00:00+00:00,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,106,108
2021-03-04 03:00:00+00:00,LOS ANGELES LAKERS,SACRAMENTO KINGS,120,123
2021-03-05 00:00:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,125,132
2021-03-05 00:00:00+00:00,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,117,119
2021-03-05 00:30:00+00:00,DETROIT PISTONS,NEW YORK KNICKS,104,114
2021-03-05 01:00:00+00:00,DENVER NUGGETS,INDIANA PACERS,113,103
2021-03-05 01:00:00+00:00,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,112,111
2021-03-05 01:30:00+00:00,MIAMI HEAT,NEW ORLEANS PELICANS,103,93
2021-03-05 02:00:00+00:00,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,107,102
2021-03-05 03:00:00+00:00,GOLDEN STATE WARRIORS,PHOENIX SUNS,98,120
2021-03-05 03:00:00+00:00,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,119,123
2021-03-11 01:00:00+00:00,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,112,127
2021-03-11 01:30:00+00:00,SAN ANTONIO SPURS,DALLAS MAVERICKS,104,115
2021-03-12 00:00:00+00:00,DETROIT PISTONS,CHARLOTTE HORNETS,102,105
2021-03-12 00:30:00+00:00,BOSTON CELTICS,BROOKLYN NETS,109,121
2021-03-12 00:30:00+00:00,ATLANTA HAWKS,TORONTO RAPTORS,121,120
2021-03-12 01:00:00+00:00,PHILADELPHIA 76ERS,CHICAGO BULLS,127,105
2021-03-12 01:00:00+00:00,ORLANDO MAGIC,MIAMI HEAT,103,111
2021-03-12 01:00:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,101,134
2021-03-12 01:00:00+00:00,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,135,105
2021-03-12 02:00:00+00:00,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,108,116
2021-03-12 03:00:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,104,130
2021-03-12 03:00:00+00:00,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,127,121
2021-03-12 03:00:00+00:00,HOUSTON ROCKETS,SACRAMENTO KINGS,105,125
2021-03-13 01:00:00+00:00,DENVER NUGGETS,MEMPHIS GRIZZLIES,103,102
2021-03-13 01:00:00+00:00,CLEVELAND CAVALIERS,NEW ORLEANS PELICANS,82,116
2021-03-13 01:00:00+00:00,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,127,101
2021-03-13 02:00:00+00:00,MIAMI HEAT,CHICAGO BULLS,101,90
2021-03-13 02:00:00+00:00,ORLANDO MAGIC,SAN ANTONIO SPURS,77,104
2021-03-13 03:00:00+00:00,HOUSTON ROCKETS,UTAH JAZZ,99,114
2021-03-13 03:30:00+00:00,INDIANA PACERS,LOS ANGELES LAKERS,100,105
2021-03-13 19:00:00+00:00,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,119,97
2021-03-14 00:00:00+00:00,DETROIT PISTONS,BROOKLYN NETS,95,100
2021-03-14 00:00:00+00:00,TORONTO RAPTORS,CHARLOTTE HORNETS,104,114
2021-03-14 00:00:00+00:00,MILWAUKEE BUCKS,WASHINGTON WIZARDS,125,119
2021-03-14 00:30:00+00:00,SACRAMENTO KINGS,ATLANTA HAWKS,106,121
2021-03-14 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,125,121
2021-03-14 03:00:00+00:00,DALLAS MAVERICKS,DENVER NUGGETS,116,103
2021-03-14 03:00:00+00:00,INDIANA PACERS,PHOENIX SUNS,122,111
2021-03-14 18:00:00+00:00,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,122,128
2021-03-14 20:00:00+00:00,UTAH JAZZ,GOLDEN STATE WARRIORS,119,131
2021-03-14 22:30:00+00:00,SAN ANTONIO SPURS,PHILADELPHIA 76ERS,99,134
2021-03-14 23:00:00+00:00,MIAMI HEAT,ORLANDO MAGIC,102,97
2021-03-14 23:30:00+00:00,CLEVELAND CAVALIERS,ATLANTA HAWKS,82,100
2021-03-15 00:00:00+00:00,BOSTON CELTICS,HOUSTON ROCKETS,134,107
2021-03-15 00:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,112,114
2021-03-15 01:00:00+00:00,TORONTO RAPTORS,CHICAGO BULLS,95,118
2021-03-15 01:00:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,115,135
2021-03-15 23:00:00+00:00,SACRAMENTO KINGS,CHARLOTTE HORNETS,116,122
2021-03-15 23:00:00+00:00,MILWAUKEE BUCKS,WASHINGTON WIZARDS,133,122
2021-03-16 00:00:00+00:00,NEW YORK KNICKS,BROOKLYN NETS,112,117
2021-03-16 00:00:00+00:00,SAN ANTONIO SPURS,DETROIT PISTONS,109,99
2021-03-16 01:00:00+00:00,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,109,99
2021-03-16 02:00:00+00:00,INDIANA PACERS,DENVER NUGGETS,106,121
2021-03-16 02:00:00+00:00,MEMPHIS GRIZZLIES,PHOENIX SUNS,99,122
2021-03-16 02:30:00+00:00,LOS ANGELES LAKERS,GOLDEN STATE WARRIORS,128,97
2021-03-16 23:30:00+00:00,UTAH JAZZ,BOSTON CELTICS,117,109
2021-03-17 00:00:00+00:00,OKLAHOMA CITY THUNDER,CHICAGO BULLS,102,123
2021-03-17 00:00:00+00:00,ATLANTA HAWKS,HOUSTON ROCKETS,119,107
2021-03-17 00:00:00+00:00,CLEVELAND CAVALIERS,MIAMI HEAT,98,113
2021-03-17 00:00:00+00:00,NEW YORK KNICKS,PHILADELPHIA 76ERS,96,99
2021-03-17 02:00:00+00:00,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,124,125
