start_time,away_team,home_team,away_team_score,home_team_score
2019-12-02 03:30:00+00:00,WASHINGTON WIZARDS,LOS ANGELES CLIPPERS,125,150
2019-12-03 00:00:00+00:00,PHOENIX SUNS,CHARLOTTE HORNETS,109,104
2019-12-03 00:00:00+00:00,UTAH JAZZ,PHILADELPHIA 76ERS,94,103
2019-12-03 00:30:00+00:00,GOLDEN STATE WARRIORS,ATLANTA HAWKS,79,104
2019-12-03 01:00:00+00:00,INDIANA PACERS,MEMPHIS GRIZZLIES,117,104
2019-12-03 01:00:00+00:00,NEW YORK KNICKS,MILWAUKEE BUCKS,88,132
2019-12-03 03:00:00+00:00,CHICAGO BULLS,SACRAMENTO KINGS,113,106
2019-12-04 00:00:00+00:00,DETROIT PISTONS,CLEVELAND CAVALIERS,127,94
2019-12-04 00:00:00+00:00,ORLANDO MAGIC,WASHINGTON WIZARDS,127,120
2019-12-04 00:30:00+00:00,DALLAS MAVERICKS,NEW ORLEANS PELICANS,118,97
2019-12-04 00:30:00+00:00,MIAMI HEAT,TORONTO RAPTORS,121,110
2019-12-04 01:30:00+00:00,HOUSTON ROCKETS,SAN ANTONIO SPURS,133,135
2019-12-04 02:00:00+00:00,LOS ANGELES LAKERS,DENVER NUGGETS,105,96
2019-12-04 03:00:00+00:00,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,97,117
2019-12-05 00:00:00+00:00,GOLDEN STATE WARRIORS,CHARLOTTE HORNETS,91,106
2019-12-05 00:00:00+00:00,MILWAUKEE BUCKS,DETROIT PISTONS,127,103
2019-12-05 00:00:00+00:00,PHOENIX SUNS,ORLANDO MAGIC,114,128
2019-12-05 00:30:00+00:00,BROOKLYN NETS,ATLANTA HAWKS,130,118
2019-12-05 00:30:00+00:00,MIAMI HEAT,BOSTON CELTICS,93,112
2019-12-05 01:00:00+00:00,MEMPHIS GRIZZLIES,CHICAGO BULLS,99,106
2019-12-05 01:00:00+00:00,INDIANA PACERS,OKLAHOMA CITY THUNDER,107,100
2019-12-05 01:30:00+00:00,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,114,121
2019-12-05 02:00:00+00:00,LOS ANGELES LAKERS,UTAH JAZZ,121,96
2019-12-05 03:00:00+00:00,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,116,127
2019-12-06 00:00:00+00:00,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,113,119
2019-12-06 00:30:00+00:00,DENVER NUGGETS,NEW YORK KNICKS,129,92
2019-12-06 00:30:00+00:00,HOUSTON ROCKETS,TORONTO RAPTORS,119,109
2019-12-06 01:00:00+00:00,PHOENIX SUNS,NEW ORLEANS PELICANS,139,132
2019-12-07 00:00:00+00:00,BROOKLYN NETS,CHARLOTTE HORNETS,111,104
2019-12-07 00:00:00+00:00,ORLANDO MAGIC,CLEVELAND CAVALIERS,93,87
2019-12-07 00:00:00+00:00,INDIANA PACERS,DETROIT PISTONS,101,108
2019-12-07 01:00:00+00:00,DENVER NUGGETS,BOSTON CELTICS,95,108
2019-12-07 01:00:00+00:00,GOLDEN STATE WARRIORS,CHICAGO BULLS,100,98
2019-12-07 01:00:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,103,112
2019-12-07 01:00:00+00:00,MINNESOTA TIMBERWOLVES,OKLAHOMA CITY THUNDER,127,139
2019-12-07 01:30:00+00:00,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,91,119
2019-12-07 01:30:00+00:00,SACRAMENTO KINGS,SAN ANTONIO SPURS,104,105
2019-12-07 03:30:00+00:00,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,136,113
2019-12-07 19:00:00+00:00,NEW ORLEANS PELICANS,DALLAS MAVERICKS,84,130
2019-12-08 00:30:00+00:00,INDIANA PACERS,NEW YORK KNICKS,104,103
2019-12-08 00:30:00+00:00,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,94,141
2019-12-08 01:00:00+00:00,PHOENIX SUNS,HOUSTON ROCKETS,109,115
2019-12-08 03:00:00+00:00,MEMPHIS GRIZZLIES,UTAH JAZZ,112,126
2019-12-08 20:00:00+00:00,DENVER NUGGETS,BROOKLYN NETS,102,105
2019-12-08 22:00:00+00:00,ATLANTA HAWKS,CHARLOTTE HORNETS,122,107
2019-12-08 23:00:00+00:00,CHICAGO BULLS,MIAMI HEAT,105,110
2019-12-08 23:00:00+00:00,TORONTO RAPTORS,PHILADELPHIA 76ERS,104,110
2019-12-08 23:00:00+00:00,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,135,119
2019-12-09 00:00:00+00:00,SACRAMENTO KINGS,DALLAS MAVERICKS,110,106
2019-12-09 02:00:00+00:00,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,108,96
2019-12-09 02:30:00+00:00,MINNESOTA TIMBERWOLVES,LOS ANGELES LAKERS,125,142
2019-12-10 00:00:00+00:00,LOS ANGELES CLIPPERS,INDIANA PACERS,110,99
2019-12-10 00:30:00+00:00,CLEVELAND CAVALIERS,BOSTON CELTICS,88,110
2019-12-10 01:00:00+00:00,TORONTO RAPTORS,CHICAGO BULLS,93,92
2019-12-10 01:00:00+00:00,SACRAMENTO KINGS,HOUSTON ROCKETS,119,118
2019-12-10 01:00:00+00:00,ORLANDO MAGIC,MILWAUKEE BUCKS,101,110
2019-12-10 01:00:00+00:00,DETROIT PISTONS,NEW ORLEANS PELICANS,105,103
2019-12-10 02:00:00+00:00,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,109,125
2019-12-10 02:00:00+00:00,OKLAHOMA CITY THUNDER,UTAH JAZZ,104,90
2019-12-10 03:30:00+00:00,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,110,102
2019-12-11 00:00:00+00:00,WASHINGTON WIZARDS,CHARLOTTE HORNETS,107,114
2019-12-11 01:00:00+00:00,ATLANTA HAWKS,MIAMI HEAT,121,135
2019-12-11 01:00:00+00:00,DENVER NUGGETS,PHILADELPHIA 76ERS,92,97
2019-12-11 03:00:00+00:00,NEW YORK KNICKS,PORTLAND TRAIL BLAZERS,87,115
2019-12-12 00:00:00+00:00,HOUSTON ROCKETS,CLEVELAND CAVALIERS,116,110
2019-12-12 00:00:00+00:00,BOSTON CELTICS,INDIANA PACERS,117,122
2019-12-12 00:00:00+00:00,LOS ANGELES LAKERS,ORLANDO MAGIC,96,87
2019-12-12 00:00:00+00:00,LOS ANGELES CLIPPERS,TORONTO RAPTORS,112,92
2019-12-12 00:30:00+00:00,CHARLOTTE HORNETS,BROOKLYN NETS,113,108
2019-12-12 01:00:00+00:00,ATLANTA HAWKS,CHICAGO BULLS,102,136
2019-12-12 01:00:00+00:00,UTAH JAZZ,MINNESOTA TIMBERWOLVES,127,116
2019-12-12 02:00:00+00:00,MEMPHIS GRIZZLIES,PHOENIX SUNS,115,108
2019-12-12 02:30:00+00:00,NEW ORLEANS PELICANS,MILWAUKEE BUCKS,112,127
2019-12-12 03:00:00+00:00,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,93,94
2019-12-12 03:30:00+00:00,NEW YORK KNICKS,GOLDEN STATE WARRIORS,124,122
2019-12-13 01:00:00+00:00,PHILADELPHIA 76ERS,BOSTON CELTICS,115,109
2019-12-13 01:30:00+00:00,CLEVELAND CAVALIERS,SAN ANTONIO SPURS,117,109
2019-12-13 02:00:00+00:00,DALLAS MAVERICKS,DETROIT PISTONS,122,111
2019-12-13 03:30:00+00:00,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,99,114
2019-12-14 00:00:00+00:00,LOS ANGELES LAKERS,MIAMI HEAT,113,110
2019-12-14 00:00:00+00:00,HOUSTON ROCKETS,ORLANDO MAGIC,130,107
2019-12-14 00:00:00+00:00,NEW ORLEANS PELICANS,PHILADELPHIA 76ERS,109,116
2019-12-14 00:30:00+00:00,INDIANA PACERS,ATLANTA HAWKS,110,100
2019-12-14 01:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,83,73
2019-12-14 01:00:00+00:00,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,127,114
2019-12-14 02:00:00+00:00,GOLDEN STATE WARRIORS,UTAH JAZZ,106,114
2019-12-14 02:30:00+00:00,LOS ANGELES CLIPPERS,MINNESOTA TIMBERWOLVES,124,117
2019-12-14 03:00:00+00:00,NEW YORK KNICKS,SACRAMENTO KINGS,103,101
2019-12-14 22:00:00+00:00,SAN ANTONIO SPURS,PHOENIX SUNS,121,119
2019-12-15 00:30:00+00:00,BROOKLYN NETS,TORONTO RAPTORS,102,110
2019-12-15 01:00:00+00:00,LOS ANGELES CLIPPERS,CHICAGO BULLS,106,109
2019-12-15 01:00:00+00:00,WASHINGTON WIZARDS,MEMPHIS GRIZZLIES,111,128
2019-12-15 01:30:00+00:00,MIAMI HEAT,DALLAS MAVERICKS,122,118
2019-12-15 01:30:00+00:00,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,108,125
2019-12-15 02:00:00+00:00,OKLAHOMA CITY THUNDER,DENVER NUGGETS,102,110
2019-12-15 02:00:00+00:00,DETROIT PISTONS,HOUSTON ROCKETS,115,107
2019-12-15 20:30:00+00:00,ORLANDO MAGIC,NEW ORLEANS PELICANS,130,119
2019-12-15 22:00:00+00:00,CHARLOTTE HORNETS,INDIANA PACERS,85,107
2019-12-15 23:00:00+00:00,LOS ANGELES LAKERS,ATLANTA HAWKS,101,96
2019-12-15 23:00:00+00:00,PHILADELPHIA 76ERS,BROOKLYN NETS,89,109
2019-12-16 01:00:00+00:00,NEW YORK KNICKS,DENVER NUGGETS,105,111
2019-12-16 01:30:00+00:00,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,100,79
2019-12-17 00:00:00+00:00,WASHINGTON WIZARDS,DETROIT PISTONS,133,119
2019-12-17 00:30:00+00:00,CLEVELAND CAVALIERS,TORONTO RAPTORS,113,133
2019-12-17 01:00:00+00:00,SAN ANTONIO SPURS,HOUSTON ROCKETS,107,109
2019-12-17 01:00:00+00:00,MIAMI HEAT,MEMPHIS GRIZZLIES,111,118
2019-12-17 01:00:00+00:00,DALLAS MAVERICKS,MILWAUKEE BUCKS,120,116
2019-12-17 01:00:00+00:00,CHICAGO BULLS,OKLAHOMA CITY THUNDER,106,109
2019-12-17 02:00:00+00:00,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,111,110
2019-12-18 00:00:00+00:00,SACRAMENTO KINGS,CHARLOTTE HORNETS,102,110
2019-12-18 00:00:00+00:00,LOS ANGELES LAKERS,INDIANA PACERS,102,105
2019-12-18 00:30:00+00:00,ATLANTA HAWKS,NEW YORK KNICKS,120,143
2019-12-18 01:00:00+00:00,BROOKLYN NETS,NEW ORLEANS PELICANS,108,101
2019-12-18 02:00:00+00:00,ORLANDO MAGIC,UTAH JAZZ,102,109
2019-12-18 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES CLIPPERS,99,120
2019-12-19 00:00:00+00:00,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,98,100
2019-12-19 00:00:00+00:00,TORONTO RAPTORS,DETROIT PISTONS,112,99
2019-12-19 00:00:00+00:00,MIAMI HEAT,PHILADELPHIA 76ERS,108,104
2019-12-19 00:00:00+00:00,CHICAGO BULLS,WASHINGTON WIZARDS,110,109
2019-12-19 01:00:00+00:00,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,107,99
2019-12-19 01:00:00+00:00,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,122,126
2019-12-19 02:00:00+00:00,ORLANDO MAGIC,DENVER NUGGETS,104,113
2019-12-19 02:30:00+00:00,BOSTON CELTICS,DALLAS MAVERICKS,109,103
2019-12-19 03:00:00+00:00,GOLDEN STATE WARRIORS,PORTLAND TRAIL BLAZERS,112,122
2019-12-20 00:30:00+00:00,UTAH JAZZ,ATLANTA HAWKS,111,106
2019-12-20 01:00:00+00:00,LOS ANGELES LAKERS,MILWAUKEE BUCKS,104,111
2019-12-20 01:30:00+00:00,BROOKLYN NETS,SAN ANTONIO SPURS,105,118
2019-12-20 03:30:00+00:00,HOUSTON ROCKETS,LOS ANGELES CLIPPERS,122,117
2019-12-21 00:00:00+00:00,MEMPHIS GRIZZLIES,CLEVELAND CAVALIERS,107,114
2019-12-21 00:00:00+00:00,SACRAMENTO KINGS,INDIANA PACERS,105,119
2019-12-21 00:30:00+00:00,DETROIT PISTONS,BOSTON CELTICS,93,114
2019-12-21 00:30:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,118,122
2019-12-21 01:00:00+00:00,NEW YORK KNICKS,MIAMI HEAT,114,129
2019-12-21 01:00:00+00:00,PHOENIX SUNS,OKLAHOMA CITY THUNDER,108,126
2019-12-21 01:00:00+00:00,DALLAS MAVERICKS,PHILADELPHIA 76ERS,117,98
2019-12-21 02:00:00+00:00,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,100,109
2019-12-21 03:00:00+00:00,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,103,118
2019-12-21 03:30:00+00:00,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,102,106
2019-12-21 22:00:00+00:00,UTAH JAZZ,CHARLOTTE HORNETS,114,107
2019-12-21 23:00:00+00:00,ATLANTA HAWKS,BROOKLYN NETS,112,122
2019-12-22 00:00:00+00:00,CHICAGO BULLS,DETROIT PISTONS,119,107
2019-12-22 00:00:00+00:00,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,108,125
2019-12-22 00:30:00+00:00,MILWAUKEE BUCKS,NEW YORK KNICKS,123,102
2019-12-22 01:00:00+00:00,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,115,119
2019-12-22 01:30:00+00:00,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,134,109
2019-12-22 02:00:00+00:00,HOUSTON ROCKETS,PHOENIX SUNS,139,125
2019-12-22 03:00:00+00:00,MINNESOTA TIMBERWOLVES,PORTLAND TRAIL BLAZERS,106,113
2019-12-22 20:30:00+00:00,DALLAS MAVERICKS,TORONTO RAPTORS,107,110
2019-12-22 23:00:00+00:00,CHARLOTTE HORNETS,BOSTON CELTICS,93,119
2019-12-23 00:00:00+00:00,INDIANA PACERS,MILWAUKEE BUCKS,89,117
2019-12-23 00:00:00+00:00,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,112,118
2019-12-23 02:30:00+00:00,DENVER NUGGETS,LOS ANGELES LAKERS,128,104
2019-12-24 00:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,118,121
2019-12-24 00:00:00+00:00,PHILADELPHIA 76ERS,DETROIT PISTONS,125,109
2019-12-24 00:00:00+00:00,TORONTO RAPTORS,INDIANA PACERS,115,120
2019-12-24 00:00:00+00:00,WASHINGTON WIZARDS,NEW YORK KNICKS,121,115
2019-12-24 00:00:00+00:00,CHICAGO BULLS,ORLANDO MAGIC,95,103
2019-12-24 00:30:00+00:00,UTAH JAZZ,MIAMI HEAT,104,107
2019-12-24 01:00:00+00:00,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,145,115
2019-12-24 02:00:00+00:00,DENVER NUGGETS,PHOENIX SUNS,113,111
2019-12-24 03:00:00+00:00,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,102,94
2019-12-24 03:00:00+00:00,HOUSTON ROCKETS,SACRAMENTO KINGS,113,104
2019-12-24 03:30:00+00:00,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,104,113
2019-12-25 17:00:00+00:00,BOSTON CELTICS,TORONTO RAPTORS,118,102
2019-12-25 19:30:00+00:00,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,109,121
2019-12-25 22:00:00+00:00,HOUSTON ROCKETS,GOLDEN STATE WARRIORS,104,116
2019-12-26 01:00:00+00:00,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,111,106
2019-12-26 03:30:00+00:00,NEW ORLEANS PELICANS,DENVER NUGGETS,112,100
2019-12-27 00:00:00+00:00,WASHINGTON WIZARDS,DETROIT PISTONS,102,132
2019-12-27 00:30:00+00:00,NEW YORK KNICKS,BROOKLYN NETS,94,82
2019-12-27 01:00:00+00:00,SAN ANTONIO SPURS,DALLAS MAVERICKS,98,102
2019-12-27 01:00:00+00:00,MEMPHIS GRIZZLIES,OKLAHOMA CITY THUNDER,110,97
2019-12-27 03:00:00+00:00,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,105,104
2019-12-27 03:30:00+00:00,PORTLAND TRAIL BLAZERS,UTAH JAZZ,115,121
2019-12-27 21:00:00+00:00,CLEVELAND CAVALIERS,BOSTON CELTICS,117,129
2019-12-28 00:00:00+00:00,OKLAHOMA CITY THUNDER,CHARLOTTE HORNETS,104,102
2019-12-28 00:00:00+00:00,PHILADELPHIA 76ERS,ORLANDO MAGIC,97,98
2019-12-28 00:30:00+00:00,MILWAUKEE BUCKS,ATLANTA HAWKS,112,86
2019-12-28 01:00:00+00:00,INDIANA PACERS,MIAMI HEAT,112,113
2019-12-28 03:30:00+00:00,PHOENIX SUNS,GOLDEN STATE WARRIORS,96,105
2019-12-28 22:00:00+00:00,MEMPHIS GRIZZLIES,DENVER NUGGETS,110,119
2019-12-29 00:00:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,113,97
2019-12-29 00:00:00+00:00,INDIANA PACERS,NEW ORLEANS PELICANS,98,120
2019-12-29 01:00:00+00:00,ATLANTA HAWKS,CHICAGO BULLS,81,116
2019-12-29 01:00:00+00:00,BROOKLYN NETS,HOUSTON ROCKETS,98,108
2019-12-29 01:00:00+00:00,PHILADELPHIA 76ERS,MIAMI HEAT,116,117
2019-12-29 01:00:00+00:00,CLEVELAND CAVALIERS,MINNESOTA TIMBERWOLVES,94,88
2019-12-29 01:00:00+00:00,NEW YORK KNICKS,WASHINGTON WIZARDS,107,100
2019-12-29 01:30:00+00:00,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,141,121
2019-12-29 01:30:00+00:00,ORLANDO MAGIC,MILWAUKEE BUCKS,100,111
2019-12-29 01:30:00+00:00,DETROIT PISTONS,SAN ANTONIO SPURS,109,136
2019-12-29 02:00:00+00:00,PHOENIX SUNS,SACRAMENTO KINGS,112,110
2019-12-29 03:00:00+00:00,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,128,120
2019-12-29 03:30:00+00:00,UTAH JAZZ,LOS ANGELES CLIPPERS,120,107
2019-12-29 23:00:00+00:00,OKLAHOMA CITY THUNDER,TORONTO RAPTORS,98,97
2019-12-30 01:00:00+00:00,SACRAMENTO KINGS,DENVER NUGGETS,115,120
2019-12-30 01:00:00+00:00,CHARLOTTE HORNETS,MEMPHIS GRIZZLIES,104,117
2019-12-30 01:00:00+00:00,HOUSTON ROCKETS,NEW ORLEANS PELICANS,112,127
2019-12-30 02:30:00+00:00,DALLAS MAVERICKS,LOS ANGELES LAKERS,95,108
2019-12-31 00:00:00+00:00,ATLANTA HAWKS,ORLANDO MAGIC,101,93
2019-12-31 00:00:00+00:00,MIAMI HEAT,WASHINGTON WIZARDS,105,123
2019-12-31 01:00:00+00:00,MILWAUKEE BUCKS,CHICAGO BULLS,123,102
2019-12-31 01:00:00+00:00,BROOKLYN NETS,MINNESOTA TIMBERWOLVES,115,122
2019-12-31 02:00:00+00:00,DETROIT PISTONS,UTAH JAZZ,81,104
2019-12-31 03:00:00+00:00,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,122,116
2019-12-31 20:00:00+00:00,BOSTON CELTICS,CHARLOTTE HORNETS,109,92
2019-12-31 20:00:00+00:00,PHILADELPHIA 76ERS,INDIANA PACERS,97,115
2019-12-31 22:00:00+00:00,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,105,87
2020-01-01 00:00:00+00:00,DENVER NUGGETS,HOUSTON ROCKETS,104,130
2020-01-01 00:00:00+00:00,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,113,117
2020-01-01 00:00:00+00:00,CLEVELAND CAVALIERS,TORONTO RAPTORS,97,117
2020-01-01 01:00:00+00:00,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,101,106
2020-01-01 23:00:00+00:00,ORLANDO MAGIC,WASHINGTON WIZARDS,122,101
2020-01-02 00:30:00+00:00,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,93,117
2020-01-02 01:00:00+00:00,MINNESOTA TIMBERWOLVES,MILWAUKEE BUCKS,104,106
2020-01-02 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,107,117
2020-01-03 00:00:00+00:00,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,109,106
2020-01-03 00:00:00+00:00,DENVER NUGGETS,INDIANA PACERS,124,116
2020-01-03 00:30:00+00:00,TORONTO RAPTORS,MIAMI HEAT,76,84
2020-01-03 01:00:00+00:00,UTAH JAZZ,CHICAGO BULLS,102,98
2020-01-03 01:00:00+00:00,GOLDEN STATE WARRIORS,MINNESOTA TIMBERWOLVES,84,99
2020-01-03 01:30:00+00:00,BROOKLYN NETS,DALLAS MAVERICKS,111,123
2020-01-03 01:30:00+00:00,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,109,103
2020-01-03 03:00:00+00:00,MEMPHIS GRIZZLIES,SACRAMENTO KINGS,123,128
2020-01-03 03:30:00+00:00,DETROIT PISTONS,LOS ANGELES CLIPPERS,112,126
2020-01-04 00:00:00+00:00,ATLANTA HAWKS,BOSTON CELTICS,106,109
2020-01-04 00:00:00+00:00,MIAMI HEAT,ORLANDO MAGIC,85,105
2020-01-04 00:00:00+00:00,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,122,103
2020-01-04 01:00:00+00:00,PHILADELPHIA 76ERS,HOUSTON ROCKETS,108,118
2020-01-04 02:00:00+00:00,NEW YORK KNICKS,PHOENIX SUNS,112,120
2020-01-04 03:30:00+00:00,NEW ORLEANS PELICANS,LOS ANGELES LAKERS,113,123
2020-01-04 20:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,140,114
2020-01-04 23:00:00+00:00,TORONTO RAPTORS,BROOKLYN NETS,121,102
2020-01-05 00:00:00+00:00,UTAH JAZZ,ORLANDO MAGIC,109,96
2020-01-05 00:30:00+00:00,INDIANA PACERS,ATLANTA HAWKS,111,116
2020-01-05 00:30:00+00:00,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,121,106
2020-01-05 01:00:00+00:00,BOSTON CELTICS,CHICAGO BULLS,111,104
2020-01-05 01:00:00+00:00,DENVER NUGGETS,WASHINGTON WIZARDS,114,128
2020-01-05 01:30:00+00:00,CHARLOTTE HORNETS,DALLAS MAVERICKS,123,120
2020-01-05 01:30:00+00:00,DETROIT PISTONS,GOLDEN STATE WARRIORS,111,104
2020-01-05 01:30:00+00:00,SAN ANTONIO SPURS,MILWAUKEE BUCKS,118,127
2020-01-05 03:00:00+00:00,NEW ORLEANS PELICANS,SACRAMENTO KINGS,117,115
2020-01-05 20:30:00+00:00,NEW YORK KNICKS,LOS ANGELES CLIPPERS,132,135
2020-01-05 23:00:00+00:00,PORTLAND TRAIL BLAZERS,MIAMI HEAT,111,122
2020-01-06 00:30:00+00:00,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,118,103
2020-01-06 01:00:00+00:00,MEMPHIS GRIZZLIES,PHOENIX SUNS,121,114
2020-01-06 03:00:00+00:00,DETROIT PISTONS,LOS ANGELES LAKERS,99,106
2020-01-07 00:00:00+00:00,INDIANA PACERS,CHARLOTTE HORNETS,115,104
2020-01-07 00:00:00+00:00,BROOKLYN NETS,ORLANDO MAGIC,89,101
2020-01-07 00:00:00+00:00,OKLAHOMA CITY THUNDER,PHILADELPHIA 76ERS,113,120
2020-01-07 00:00:00+00:00,BOSTON CELTICS,WASHINGTON WIZARDS,94,99
2020-01-07 00:30:00+00:00,DENVER NUGGETS,ATLANTA HAWKS,123,115
2020-01-07 01:00:00+00:00,UTAH JAZZ,NEW ORLEANS PELICANS,128,126
2020-01-07 01:30:00+00:00,CHICAGO BULLS,DALLAS MAVERICKS,110,118
2020-01-07 01:30:00+00:00,MILWAUKEE BUCKS,SAN ANTONIO SPURS,104,126
2020-01-07 03:00:00+00:00,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,98,111
2020-01-08 00:00:00+00:00,DETROIT PISTONS,CLEVELAND CAVALIERS,115,113
2020-01-08 00:00:00+00:00,PORTLAND TRAIL BLAZERS,TORONTO RAPTORS,101,99
2020-01-08 00:30:00+00:00,OKLAHOMA CITY THUNDER,BROOKLYN NETS,111,103
2020-01-08 01:00:00+00:00,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,112,119
2020-01-08 02:00:00+00:00,SACRAMENTO KINGS,PHOENIX SUNS,114,103
2020-01-08 03:30:00+00:00,NEW YORK KNICKS,LOS ANGELES LAKERS,87,117
2020-01-09 00:00:00+00:00,SAN ANTONIO SPURS,BOSTON CELTICS,129,114
2020-01-09 00:00:00+00:00,TORONTO RAPTORS,CHARLOTTE HORNETS,112,110
2020-01-09 00:00:00+00:00,MIAMI HEAT,INDIANA PACERS,122,108
2020-01-09 00:00:00+00:00,WASHINGTON WIZARDS,ORLANDO MAGIC,89,123
2020-01-09 00:30:00+00:00,HOUSTON ROCKETS,ATLANTA HAWKS,122,115
2020-01-09 00:30:00+00:00,DENVER NUGGETS,DALLAS MAVERICKS,107,106
2020-01-09 01:00:00+00:00,CHICAGO BULLS,NEW ORLEANS PELICANS,108,123
2020-01-09 02:00:00+00:00,NEW YORK KNICKS,UTAH JAZZ,104,128
2020-01-09 03:00:00+00:00,MILWAUKEE BUCKS,GOLDEN STATE WARRIORS,107,98
2020-01-10 00:00:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,115,112
2020-01-10 00:00:00+00:00,BOSTON CELTICS,PHILADELPHIA 76ERS,98,109
2020-01-10 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MINNESOTA TIMBERWOLVES,102,116
2020-01-10 02:30:00+00:00,HOUSTON ROCKETS,OKLAHOMA CITY THUNDER,92,113
2020-01-11 00:00:00+00:00,ATLANTA HAWKS,WASHINGTON WIZARDS,101,111
2020-01-11 00:15:00+00:00,NEW ORLEANS PELICANS,NEW YORK KNICKS,123,111
2020-01-11 00:30:00+00:00,MIAMI HEAT,BROOKLYN NETS,113,117
2020-01-11 01:00:00+00:00,INDIANA PACERS,CHICAGO BULLS,116,105
2020-01-11 01:00:00+00:00,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,121,134
2020-01-11 02:00:00+00:00,ORLANDO MAGIC,PHOENIX SUNS,94,98
2020-01-11 02:00:00+00:00,CHARLOTTE HORNETS,UTAH JAZZ,92,109
2020-01-11 02:45:00+00:00,LOS ANGELES LAKERS,DALLAS MAVERICKS,129,114
2020-01-11 03:00:00+00:00,MILWAUKEE BUCKS,SACRAMENTO KINGS,127,106
2020-01-11 03:30:00+00:00,GOLDEN STATE WARRIORS,LOS ANGELES CLIPPERS,100,109
2020-01-11 22:00:00+00:00,MINNESOTA TIMBERWOLVES,HOUSTON ROCKETS,109,139
2020-01-12 00:00:00+00:00,NEW ORLEANS PELICANS,BOSTON CELTICS,105,140
2020-01-12 00:00:00+00:00,CHICAGO BULLS,DETROIT PISTONS,108,99
2020-01-12 01:00:00+00:00,LOS ANGELES LAKERS,OKLAHOMA CITY THUNDER,125,110
2020-01-12 01:30:00+00:00,PHILADELPHIA 76ERS,DALLAS MAVERICKS,91,109
2020-01-12 02:00:00+00:00,CLEVELAND CAVALIERS,DENVER NUGGETS,111,103
2020-01-12 03:00:00+00:00,MILWAUKEE BUCKS,PORTLAND TRAIL BLAZERS,122,101
2020-01-12 20:30:00+00:00,MIAMI HEAT,NEW YORK KNICKS,121,124
