start_time,away_team,home_team,away_team_score,home_team_score
2017-11-01 23:30:00+00:00,SACRAMENTO KINGS,BOSTON CELTICS,86,113
2017-11-01 23:30:00+00:00,CHICAGO BULLS,MIAMI HEAT,91,97
2017-11-02 00:00:00+00:00,ORLANDO MAGIC,MEMPHIS GRIZZLIES,101,99
2017-11-02 00:00:00+00:00,MINNESOTA TIMBERWOLVES,NEW ORLEANS PELICANS,104,98
2017-11-02 00:00:00+00:00,HOUSTON ROCKETS,NEW YORK KNICKS,119,97
2017-11-02 01:00:00+00:00,TORONTO RAPTORS,DENVER NUGGETS,111,129
2017-11-02 01:00:00+00:00,PORTLAND TRAIL BLAZERS,UTAH JAZZ,103,112
2017-11-02 02:30:00+00:00,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,98,119
2017-11-03 00:00:00+00:00,GOLDEN STATE WARRIORS,SAN ANTONIO SPURS,112,92
2017-11-03 02:30:00+00:00,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,110,113
2017-11-03 23:00:00+00:00,MILWAUKEE BUCKS,DETROIT PISTONS,96,105
2017-11-03 23:00:00+00:00,CHICAGO BULLS,ORLANDO MAGIC,105,83
2017-11-03 23:00:00+00:00,INDIANA PACERS,PHILADELPHIA 76ERS,110,121
2017-11-03 23:00:00+00:00,CLEVELAND CAVALIERS,WASHINGTON WIZARDS,130,122
2017-11-03 23:30:00+00:00,HOUSTON ROCKETS,ATLANTA HAWKS,119,104
2017-11-03 23:30:00+00:00,PHOENIX SUNS,NEW YORK KNICKS,107,120
2017-11-04 00:30:00+00:00,NEW ORLEANS PELICANS,DALLAS MAVERICKS,99,94
2017-11-04 00:30:00+00:00,CHARLOTTE HORNETS,SAN ANTONIO SPURS,101,108
2017-11-04 01:00:00+00:00,MIAMI HEAT,DENVER NUGGETS,94,95
2017-11-04 01:00:00+00:00,TORONTO RAPTORS,UTAH JAZZ,109,100
2017-11-04 01:30:00+00:00,BOSTON CELTICS,OKLAHOMA CITY THUNDER,101,94
2017-11-04 02:30:00+00:00,BROOKLYN NETS,LOS ANGELES LAKERS,112,124
2017-11-04 19:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,113,104
2017-11-04 23:00:00+00:00,SACRAMENTO KINGS,DETROIT PISTONS,99,108
2017-11-05 00:00:00+00:00,NEW ORLEANS PELICANS,CHICAGO BULLS,96,90
2017-11-05 00:00:00+00:00,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,99,112
2017-11-05 01:00:00+00:00,GOLDEN STATE WARRIORS,DENVER NUGGETS,127,108
2017-11-05 20:00:00+00:00,ATLANTA HAWKS,CLEVELAND CAVALIERS,117,115
2017-11-05 20:30:00+00:00,MIAMI HEAT,LOS ANGELES CLIPPERS,104,101
2017-11-05 23:00:00+00:00,BOSTON CELTICS,ORLANDO MAGIC,104,88
2017-11-05 23:00:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,107,96
2017-11-06 00:00:00+00:00,UTAH JAZZ,HOUSTON ROCKETS,110,137
2017-11-06 00:00:00+00:00,PHOENIX SUNS,SAN ANTONIO SPURS,95,112
2017-11-06 00:30:00+00:00,INDIANA PACERS,NEW YORK KNICKS,101,108
2017-11-06 01:00:00+00:00,CHARLOTTE HORNETS,MINNESOTA TIMBERWOLVES,94,112
2017-11-06 02:00:00+00:00,OKLAHOMA CITY THUNDER,PORTLAND TRAIL BLAZERS,99,103
2017-11-06 02:30:00+00:00,MEMPHIS GRIZZLIES,LOS ANGELES LAKERS,102,107
2017-11-07 00:30:00+00:00,BOSTON CELTICS,ATLANTA HAWKS,110,107
2017-11-07 02:00:00+00:00,BROOKLYN NETS,PHOENIX SUNS,98,92
2017-11-07 03:30:00+00:00,MIAMI HEAT,GOLDEN STATE WARRIORS,80,97
2017-11-08 00:00:00+00:00,MILWAUKEE BUCKS,CLEVELAND CAVALIERS,119,124
2017-11-08 00:00:00+00:00,NEW ORLEANS PELICANS,INDIANA PACERS,117,112
2017-11-08 00:00:00+00:00,DALLAS MAVERICKS,WASHINGTON WIZARDS,113,99
2017-11-08 00:30:00+00:00,CHARLOTTE HORNETS,NEW YORK KNICKS,113,118
2017-11-08 00:30:00+00:00,CHICAGO BULLS,TORONTO RAPTORS,114,119
2017-11-08 01:30:00+00:00,LOS ANGELES CLIPPERS,SAN ANTONIO SPURS,107,120
2017-11-08 02:00:00+00:00,BROOKLYN NETS,DENVER NUGGETS,104,112
2017-11-08 02:00:00+00:00,PHILADELPHIA 76ERS,UTAH JAZZ,104,97
2017-11-08 03:00:00+00:00,MEMPHIS GRIZZLIES,PORTLAND TRAIL BLAZERS,98,97
2017-11-08 03:00:00+00:00,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,86,94
2017-11-09 00:00:00+00:00,INDIANA PACERS,DETROIT PISTONS,97,114
2017-11-09 00:00:00+00:00,NEW YORK KNICKS,ORLANDO MAGIC,99,112
2017-11-09 01:00:00+00:00,LOS ANGELES LAKERS,BOSTON CELTICS,96,107
2017-11-09 02:00:00+00:00,MIAMI HEAT,PHOENIX SUNS,126,115
2017-11-09 03:30:00+00:00,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,101,125
2017-11-10 00:00:00+00:00,LOS ANGELES LAKERS,WASHINGTON WIZARDS,95,111
2017-11-10 00:30:00+00:00,NEW ORLEANS PELICANS,TORONTO RAPTORS,118,122
2017-11-10 01:00:00+00:00,CLEVELAND CAVALIERS,HOUSTON ROCKETS,113,117
2017-11-10 03:00:00+00:00,PHILADELPHIA 76ERS,SACRAMENTO KINGS,108,109
2017-11-10 03:30:00+00:00,OKLAHOMA CITY THUNDER,DENVER NUGGETS,94,102
2017-11-11 00:00:00+00:00,ATLANTA HAWKS,DETROIT PISTONS,104,111
2017-11-11 00:30:00+00:00,CHARLOTTE HORNETS,BOSTON CELTICS,87,90
2017-11-11 01:00:00+00:00,INDIANA PACERS,CHICAGO BULLS,105,87
2017-11-11 02:00:00+00:00,LOS ANGELES CLIPPERS,OKLAHOMA CITY THUNDER,111,120
2017-11-11 02:00:00+00:00,ORLANDO MAGIC,PHOENIX SUNS,128,112
2017-11-11 02:00:00+00:00,MILWAUKEE BUCKS,SAN ANTONIO SPURS,94,87
2017-11-11 02:00:00+00:00,MIAMI HEAT,UTAH JAZZ,84,74
2017-11-11 03:00:00+00:00,BROOKLYN NETS,PORTLAND TRAIL BLAZERS,101,97
2017-11-12 00:00:00+00:00,LOS ANGELES CLIPPERS,NEW ORLEANS PELICANS,103,111
2017-11-12 00:00:00+00:00,ATLANTA HAWKS,WASHINGTON WIZARDS,94,113
2017-11-12 01:00:00+00:00,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,96,111
2017-11-12 01:00:00+00:00,SACRAMENTO KINGS,NEW YORK KNICKS,91,118
2017-11-12 01:30:00+00:00,CLEVELAND CAVALIERS,DALLAS MAVERICKS,111,104
2017-11-12 01:30:00+00:00,PHILADELPHIA 76ERS,GOLDEN STATE WARRIORS,114,135
2017-11-12 01:30:00+00:00,LOS ANGELES LAKERS,MILWAUKEE BUCKS,90,98
2017-11-12 01:30:00+00:00,CHICAGO BULLS,SAN ANTONIO SPURS,94,133
2017-11-12 02:00:00+00:00,ORLANDO MAGIC,DENVER NUGGETS,107,125
2017-11-12 02:00:00+00:00,MINNESOTA TIMBERWOLVES,PHOENIX SUNS,110,118
2017-11-12 02:00:00+00:00,BROOKLYN NETS,UTAH JAZZ,106,114
2017-11-12 20:30:00+00:00,TORONTO RAPTORS,BOSTON CELTICS,94,95
2017-11-12 21:00:00+00:00,MIAMI HEAT,DETROIT PISTONS,103,112
2017-11-12 23:00:00+00:00,HOUSTON ROCKETS,INDIANA PACERS,118,95
2017-11-13 00:00:00+00:00,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,99,112
2017-11-14 00:00:00+00:00,SACRAMENTO KINGS,WASHINGTON WIZARDS,92,110
2017-11-14 00:30:00+00:00,CLEVELAND CAVALIERS,NEW YORK KNICKS,104,101
2017-11-14 01:00:00+00:00,MEMPHIS GRIZZLIES,MILWAUKEE BUCKS,103,110
2017-11-14 01:00:00+00:00,ATLANTA HAWKS,NEW ORLEANS PELICANS,105,106
2017-11-14 02:00:00+00:00,LOS ANGELES LAKERS,PHOENIX SUNS,100,93
2017-11-14 02:00:00+00:00,MINNESOTA TIMBERWOLVES,UTAH JAZZ,109,98
2017-11-14 03:00:00+00:00,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,82,99
2017-11-14 03:30:00+00:00,ORLANDO MAGIC,GOLDEN STATE WARRIORS,100,110
2017-11-14 03:30:00+00:00,PHILADELPHIA 76ERS,LOS ANGELES CLIPPERS,109,105
2017-11-15 00:30:00+00:00,BOSTON CELTICS,BROOKLYN NETS,109,102
2017-11-15 01:00:00+00:00,TORONTO RAPTORS,HOUSTON ROCKETS,129,113
2017-11-15 01:30:00+00:00,SAN ANTONIO SPURS,DALLAS MAVERICKS,97,91
2017-11-16 00:30:00+00:00,SACRAMENTO KINGS,ATLANTA HAWKS,80,126
2017-11-16 00:30:00+00:00,WASHINGTON WIZARDS,MIAMI HEAT,102,93
2017-11-16 00:30:00+00:00,UTAH JAZZ,NEW YORK KNICKS,101,106
2017-11-16 01:00:00+00:00,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,115,107
2017-11-16 01:00:00+00:00,INDIANA PACERS,MEMPHIS GRIZZLIES,116,113
2017-11-16 01:00:00+00:00,DETROIT PISTONS,MILWAUKEE BUCKS,95,99
2017-11-16 01:00:00+00:00,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,86,98
2017-11-16 01:00:00+00:00,TORONTO RAPTORS,NEW ORLEANS PELICANS,125,116
2017-11-16 01:00:00+00:00,CHICAGO BULLS,OKLAHOMA CITY THUNDER,79,92
2017-11-16 03:00:00+00:00,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,94,99
2017-11-16 03:30:00+00:00,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,115,109
2017-11-17 01:00:00+00:00,GOLDEN STATE WARRIORS,BOSTON CELTICS,88,92
2017-11-17 03:30:00+00:00,HOUSTON ROCKETS,PHOENIX SUNS,142,116
2017-11-18 00:00:00+00:00,DETROIT PISTONS,INDIANA PACERS,100,107
2017-11-18 00:00:00+00:00,MIAMI HEAT,WASHINGTON WIZARDS,91,88
2017-11-18 00:30:00+00:00,UTAH JAZZ,BROOKLYN NETS,107,118
2017-11-18 00:30:00+00:00,LOS ANGELES CLIPPERS,CLEVELAND CAVALIERS,113,118
2017-11-18 00:30:00+00:00,NEW YORK KNICKS,TORONTO RAPTORS,84,107
2017-11-18 01:00:00+00:00,CHARLOTTE HORNETS,CHICAGO BULLS,120,123
2017-11-18 01:00:00+00:00,OKLAHOMA CITY THUNDER,SAN ANTONIO SPURS,101,104
2017-11-18 01:30:00+00:00,MINNESOTA TIMBERWOLVES,DALLAS MAVERICKS,111,87
2017-11-18 03:00:00+00:00,PORTLAND TRAIL BLAZERS,SACRAMENTO KINGS,82,86
2017-11-18 03:30:00+00:00,NEW ORLEANS PELICANS,DENVER NUGGETS,114,146
2017-11-18 03:30:00+00:00,PHOENIX SUNS,LOS ANGELES LAKERS,122,113
2017-11-19 00:00:00+00:00,LOS ANGELES CLIPPERS,CHARLOTTE HORNETS,87,102
2017-11-19 00:00:00+00:00,UTAH JAZZ,ORLANDO MAGIC,125,85
2017-11-19 00:30:00+00:00,BOSTON CELTICS,ATLANTA HAWKS,110,99
2017-11-19 00:30:00+00:00,GOLDEN STATE WARRIORS,PHILADELPHIA 76ERS,124,116
2017-11-19 01:00:00+00:00,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,105,83
2017-11-19 02:00:00+00:00,MILWAUKEE BUCKS,DALLAS MAVERICKS,79,111
2017-11-19 03:00:00+00:00,SACRAMENTO KINGS,PORTLAND TRAIL BLAZERS,90,102
2017-11-19 20:30:00+00:00,WASHINGTON WIZARDS,TORONTO RAPTORS,91,100
2017-11-19 22:00:00+00:00,INDIANA PACERS,MIAMI HEAT,120,95
2017-11-19 23:00:00+00:00,GOLDEN STATE WARRIORS,BROOKLYN NETS,118,111
2017-11-20 00:00:00+00:00,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,100,97
2017-11-20 01:00:00+00:00,CHICAGO BULLS,PHOENIX SUNS,105,113
2017-11-20 02:30:00+00:00,DENVER NUGGETS,LOS ANGELES LAKERS,109,127
2017-11-21 00:00:00+00:00,MINNESOTA TIMBERWOLVES,CHARLOTTE HORNETS,102,118
2017-11-21 00:00:00+00:00,CLEVELAND CAVALIERS,DETROIT PISTONS,116,88
2017-11-21 00:00:00+00:00,INDIANA PACERS,ORLANDO MAGIC,105,97
2017-11-21 00:00:00+00:00,UTAH JAZZ,PHILADELPHIA 76ERS,86,107
2017-11-21 00:30:00+00:00,LOS ANGELES CLIPPERS,NEW YORK KNICKS,85,107
2017-11-21 01:00:00+00:00,PORTLAND TRAIL BLAZERS,MEMPHIS GRIZZLIES,100,92
2017-11-21 01:00:00+00:00,WASHINGTON WIZARDS,MILWAUKEE BUCKS,99,88
2017-11-21 01:00:00+00:00,OKLAHOMA CITY THUNDER,NEW ORLEANS PELICANS,107,114
2017-11-21 01:30:00+00:00,BOSTON CELTICS,DALLAS MAVERICKS,110,102
2017-11-21 01:30:00+00:00,ATLANTA HAWKS,SAN ANTONIO SPURS,85,96
2017-11-21 03:00:00+00:00,DENVER NUGGETS,SACRAMENTO KINGS,114,98
2017-11-22 03:30:00+00:00,CHICAGO BULLS,LOS ANGELES LAKERS,94,103
2017-11-23 00:00:00+00:00,WASHINGTON WIZARDS,CHARLOTTE HORNETS,124,129
2017-11-23 00:00:00+00:00,BROOKLYN NETS,CLEVELAND CAVALIERS,109,119
2017-11-23 00:00:00+00:00,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,81,101
2017-11-23 00:30:00+00:00,LOS ANGELES CLIPPERS,ATLANTA HAWKS,116,103
2017-11-23 00:30:00+00:00,BOSTON CELTICS,MIAMI HEAT,98,104
2017-11-23 00:30:00+00:00,TORONTO RAPTORS,NEW YORK KNICKS,100,108
2017-11-23 01:00:00+00:00,DENVER NUGGETS,HOUSTON ROCKETS,95,125
2017-11-23 01:00:00+00:00,DALLAS MAVERICKS,MEMPHIS GRIZZLIES,95,94
2017-11-23 01:00:00+00:00,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,118,124
2017-11-23 01:00:00+00:00,SAN ANTONIO SPURS,NEW ORLEANS PELICANS,90,107
2017-11-23 01:00:00+00:00,GOLDEN STATE WARRIORS,OKLAHOMA CITY THUNDER,91,108
2017-11-23 02:00:00+00:00,MILWAUKEE BUCKS,PHOENIX SUNS,113,107
2017-11-23 02:00:00+00:00,CHICAGO BULLS,UTAH JAZZ,80,110
2017-11-23 03:30:00+00:00,LOS ANGELES LAKERS,SACRAMENTO KINGS,102,113
2017-11-24 17:00:00+00:00,PORTLAND TRAIL BLAZERS,BROOKLYN NETS,127,125
2017-11-25 00:30:00+00:00,NEW YORK KNICKS,ATLANTA HAWKS,104,116
2017-11-25 00:30:00+00:00,ORLANDO MAGIC,BOSTON CELTICS,103,118
2017-11-25 01:00:00+00:00,CHARLOTTE HORNETS,CLEVELAND CAVALIERS,99,100
2017-11-25 01:00:00+00:00,TORONTO RAPTORS,INDIANA PACERS,104,107
2017-11-25 01:00:00+00:00,MIAMI HEAT,MINNESOTA TIMBERWOLVES,109,97
2017-11-25 01:00:00+00:00,DETROIT PISTONS,OKLAHOMA CITY THUNDER,99,98
2017-11-25 02:00:00+00:00,MEMPHIS GRIZZLIES,DENVER NUGGETS,92,104
2017-11-25 02:00:00+00:00,NEW ORLEANS PELICANS,PHOENIX SUNS,115,91
2017-11-25 03:30:00+00:00,CHICAGO BULLS,GOLDEN STATE WARRIORS,94,143
2017-11-26 00:00:00+00:00,SAN ANTONIO SPURS,CHARLOTTE HORNETS,106,86
2017-11-26 00:00:00+00:00,ORLANDO MAGIC,PHILADELPHIA 76ERS,111,130
2017-11-26 00:00:00+00:00,PORTLAND TRAIL BLAZERS,WASHINGTON WIZARDS,108,105
2017-11-26 00:30:00+00:00,TORONTO RAPTORS,ATLANTA HAWKS,112,78
2017-11-26 01:00:00+00:00,NEW YORK KNICKS,HOUSTON ROCKETS,102,117
2017-11-26 01:00:00+00:00,BOSTON CELTICS,INDIANA PACERS,108,98
2017-11-26 01:30:00+00:00,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,81,97
2017-11-26 01:30:00+00:00,NEW ORLEANS PELICANS,GOLDEN STATE WARRIORS,95,110
2017-11-26 02:00:00+00:00,MILWAUKEE BUCKS,UTAH JAZZ,108,121
2017-11-26 03:00:00+00:00,LOS ANGELES CLIPPERS,SACRAMENTO KINGS,97,95
2017-11-26 20:30:00+00:00,MIAMI HEAT,CHICAGO BULLS,100,93
2017-11-26 20:30:00+00:00,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,108,119
2017-11-26 23:00:00+00:00,BROOKLYN NETS,MEMPHIS GRIZZLIES,98,88
2017-11-28 00:00:00+00:00,ORLANDO MAGIC,INDIANA PACERS,109,121
2017-11-28 00:00:00+00:00,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,113,91
2017-11-28 00:30:00+00:00,DETROIT PISTONS,BOSTON CELTICS,118,108
2017-11-28 00:30:00+00:00,PORTLAND TRAIL BLAZERS,NEW YORK KNICKS,103,91
